timestamp_ms,cpu_percent,used_memory_mb
1761618285182,19.44,15460.45
1761618285381,22.01,15463.39
1761618285582,26.25,15460.45
1761618285782,16.98,15459.78
1761618285982,20.50,15459.47
1761618286182,19.38,15459.27
1761618286382,18.99,15458.27
1761618286581,23.42,15457.13
1761618286782,0.00,15458.55
1761618286982,0.00,15458.13
1761618287182,0.00,15465.67
1761618287382,20.78,15464.94
1761618287581,21.66,15464.94
1761618287782,20.86,15464.94
1761618287982,18.35,15464.94
1761618288180,20.25,15470.14
1761618288382,18.52,15467.61
1761618288582,17.50,15507.45
1761618288782,16.98,15530.88
1761618288978,17.20,15530.52
1761618289182,18.18,15528.19
1761618289380,18.95,15526.95
1761618289577,18.01,15526.75
1761618289782,17.18,15526.63
1761618289982,18.24,15526.14
1761618290180,22.15,15528.81
1761618290382,17.39,15528.30
1761618290582,17.39,15528.08
1761618290782,18.35,15528.08
1761618290980,18.06,15528.08
1761618291182,22.42,15528.08
1761618291381,23.08,15528.08
1761618291582,0.00,15532.27
1761618291782,0.00,15536.00
1761618291982,18.75,15535.33
1761618292180,20.38,15533.67
1761618292382,19.63,15524.86
1761618292582,18.75,15524.53
1761618292781,25.48,15528.81
1761618292982,33.33,15533.30
1761618293181,33.12,15533.30
1761618293382,0.00,15533.30
1761618293582,0.00,15533.30
1761618293782,0.00,15546.22
1761618293982,0.00,15545.86
1761618294182,19.42,15545.86
1761618294382,21.25,15545.86
1761618294581,19.62,15545.86
1761618294782,22.22,15538.42
1761618294980,25.48,15542.11
1761618295181,0.00,15556.30
1761618295382,26.17,15554.78
1761618295579,21.25,15554.78
1761618295782,15.19,15554.78
1761618295982,17.28,15565.91
1761618296182,16.35,15565.66
1761618296382,22.98,15565.25
1761618296582,18.87,15564.72
1761618296782,16.03,15564.48
1761618296982,22.36,15572.23
1761618297182,20.63,15571.91
1761618297381,18.47,15570.98
1761618297582,20.50,15570.08
1761618297782,24.07,15569.47
1761618297982,24.05,15569.38
1761618298182,20.50,15572.11
1761618298382,23.42,15576.66
1761618298582,19.50,15576.17
1761618298782,21.38,15575.16
1761618298982,20.00,15575.16
1761618299182,18.75,15574.56
1761618299381,31.01,15577.58
1761618299580,22.98,15584.84
1761618299782,22.22,15583.02
1761618299979,19.11,15582.53
1761618300178,20.63,15582.22
1761618300382,21.12,15585.11
1761618300582,21.25,15592.64
1761618300782,27.04,15613.38
1761618300981,19.50,15612.42
1761618301182,17.50,15612.25
1761618301380,19.38,15613.83
1761618301582,17.09,15613.03
1761618301782,23.75,15617.91
1761618301981,21.52,15616.20
1761618302182,19.38,15619.78
1761618302382,19.25,15618.94
1761618302582,20.75,15617.67
1761618302782,21.12,15621.34
1761618302981,22.78,15624.02
1761618303182,22.64,15624.02
1761618303382,18.24,15624.02
1761618303580,19.50,15624.02
1761618303781,18.63,15624.02
1761618303982,20.63,15618.95
1761618304182,20.89,15624.70
1761618304382,22.01,15623.81
1761618304582,19.02,15623.69
1761618304782,18.24,15627.34
1761618304977,18.18,15626.92
1761618305182,0.00,15630.59
1761618305382,0.00,15633.39
1761618305582,20.66,15632.84
1761618305782,18.35,15632.45
1761618305980,20.25,15632.14
1761618306182,20.50,15634.73
1761618306381,18.35,15634.44
1761618306582,0.00,15633.73
1761618306782,19.31,15633.73
1761618306982,20.13,15640.53
1761618307182,21.12,15639.05
1761618307382,0.00,15638.55
1761618307582,0.00,15638.55
1761618307782,18.28,15638.55
1761618307982,20.37,15638.55
1761618308182,22.64,15640.23
1761618308382,21.74,15639.48
1761618308581,0.00,15644.89
1761618308782,0.00,15644.47
1761618308982,20.50,15644.00
1761618309182,17.20,15643.66
1761618309382,17.39,15638.19
1761618309579,19.75,15636.97
1761618309782,0.00,15638.03
1761618309982,0.00,15648.39
1761618310182,19.05,15676.17
1761618310381,15.38,15743.53
1761618310582,18.52,15846.05
1761618310782,0.00,15864.17
1761618310978,0.00,15863.45
1761618311179,0.00,15863.33
1761618311382,17.47,15862.44
1761618311578,17.31,15865.20
1761618311782,23.60,15880.52
1761618311982,16.88,15883.88
1761618312180,16.03,15883.36
1761618312382,17.90,15883.06
1761618312581,16.98,15882.75
1761618312782,17.09,15888.31
1761618312982,20.25,15891.23
1761618313181,18.75,15889.95
1761618313380,18.24,15889.95
1761618313582,18.01,15889.95
1761618313782,16.98,15889.95
1761618313982,0.00,15888.53
1761618314182,0.00,15891.31
1761618314382,0.00,15881.56
1761618314582,20.38,15881.13
1761618314778,15.82,15880.70
1761618314982,0.00,15880.70
1761618315180,0.00,15880.17
1761618315382,0.00,15893.33
1761618315582,20.06,15895.42
1761618315782,18.24,15894.66
1761618315982,18.99,15894.36
1761618316182,17.09,15894.16
1761618316380,19.88,15893.67
1761618316582,20.00,15893.67
1761618316782,22.64,15893.67
1761618316982,21.88,15893.67
1761618317178,0.00,15893.67
1761618317382,0.00,15893.75
1761618317578,0.00,15897.44
1761618317782,0.00,15897.20
1761618317981,18.30,15895.52
1761618318181,22.22,15895.52
1761618318382,17.09,15893.52
1761618318582,18.01,15893.20
1761618318782,0.00,15892.81
1761618318982,16.35,15892.56
1761618319182,17.61,15892.28
1761618319382,0.00,15889.52
1761618319581,0.00,15889.19
1761618319782,0.00,15888.94
1761618319982,18.75,15888.63
1761618320180,17.42,15888.63
1761618320382,23.17,15888.63
1761618320582,18.75,15916.94
1761618320782,19.88,15920.73
1761618320982,16.98,15948.41
1761618321180,17.20,15952.17
1761618321382,21.34,15954.06
1761618321582,24.20,15956.36
1761618321778,21.15,15955.03
1761618321981,19.02,15954.47
1761618322182,19.38,15953.98
1761618322382,18.13,15943.66
1761618322582,20.89,15942.80
1761618322782,23.60,15941.11
1761618322981,46.79,15970.78
1761618323182,37.04,15973.38
1761618323382,35.40,15973.38
1761618323580,34.81,15973.38
1761618323782,35.22,15963.55
1761618323978,36.71,15961.66
1761618324182,33.95,15964.30
1761618324382,33.54,15963.00
1761618324582,32.28,15966.31
1761618324781,47.17,15964.13
1761618324982,27.33,15958.45
1761618325181,32.91,15957.38
1761618325378,24.38,15955.44
1761618325582,19.25,15954.84
1761618325780,18.59,15954.34
1761618325981,0.00,15957.75
1761618326182,0.00,15957.63
1761618326382,0.00,15958.84
1761618326582,23.24,15958.84
1761618326782,19.38,15958.84
1761618326978,0.00,15958.84
1761618327180,0.00,15963.14
1761618327382,0.00,15962.83
1761618327579,0.00,15961.45
1761618327777,21.59,15960.78
1761618327982,22.56,15961.91
1761618328182,21.12,15960.50
1761618328382,19.38,15962.69
1761618328580,17.83,15962.45
1761618328779,19.50,15961.59
1761618328982,19.88,15961.27
1761618329177,0.00,15963.38
1761618329382,0.00,15972.86
1761618329581,0.00,15960.70
1761618329780,21.19,15959.78
1761618329982,16.67,15971.17
1761618330182,17.61,15970.88
1761618330382,21.88,15957.31
1761618330582,23.75,15955.42
1761618330782,16.88,15955.16
1761618330979,18.24,15954.94
1761618331182,17.39,15954.70
1761618331382,17.61,15954.20
1761618331581,21.88,15953.81
1761618331781,21.29,15952.78
1761618331982,19.75,15955.25
1761618332182,17.90,15955.13
1761618332380,0.00,15955.13
1761618332577,0.00,15955.13
1761618332781,0.00,15955.13
1761618332982,0.00,15959.94
1761618333178,19.75,15959.67
1761618333382,21.88,15965.06
1761618333582,20.75,15965.06
1761618333779,0.00,15965.06
1761618333982,0.00,15965.06
1761618334182,22.29,15970.86
1761618334382,19.50,15974.38
1761618334582,22.64,15973.81
1761618334781,22.01,15980.45
1761618334982,21.12,15979.41
1761618335182,18.24,15978.44
1761618335382,19.50,15975.88
1761618335582,20.00,15975.66
1761618335782,20.63,15974.86
1761618335982,22.22,15973.75
1761618336181,28.03,15976.80
1761618336382,18.63,15976.42
1761618336582,20.25,15975.77
1761618336782,23.60,15975.77
1761618336982,28.66,15975.77
1761618337182,25.00,15975.77
1761618337380,23.57,15975.77
1761618337582,23.31,15884.06
1761618337778,20.65,15883.53
1761618337982,21.60,15882.66
1761618338182,24.69,15880.31
1761618338382,31.45,15880.39
1761618338582,21.12,15879.84
1761618338782,19.11,15879.53
1761618338982,20.00,15878.73
1761618339181,23.75,15878.73
1761618339382,22.50,15878.73
1761618339582,19.50,15878.73
1761618339782,21.25,15876.50
1761618339982,16.98,15876.16
1761618340182,18.13,15879.92
1761618340382,23.27,15858.42
1761618340582,20.25,15856.72
1761618340782,20.37,15855.63
1761618340982,16.56,15855.11
1761618341182,22.22,15858.81
1761618341381,20.38,15851.11
1761618341582,19.50,15850.08
1761618341782,18.13,15849.30
1761618341982,19.38,15848.30
1761618342181,19.62,15847.89
1761618342382,0.00,15847.89
1761618342582,0.00,15847.89
1761618342782,0.00,15847.89
1761618342982,0.00,15847.89
1761618343182,24.34,15845.84
1761618343382,18.01,15841.27
1761618343582,18.75,15841.27
1761618343782,18.13,15841.27
1761618343982,18.24,15841.27
1761618344178,24.53,15841.27
1761618344382,20.50,15850.28
1761618344582,18.87,15850.06
1761618344782,19.50,15849.61
1761618344982,20.50,15849.61
1761618345180,21.74,15849.61
1761618345382,0.00,15849.61
1761618345582,20.50,15850.83
1761618345782,20.00,15853.95
1761618345982,18.75,15853.39
1761618346182,20.25,15853.09
1761618346381,21.25,15850.00
1761618346582,24.38,15850.00
1761618346782,20.89,15850.47
1761618346982,22.50,15848.19
1761618347182,28.30,15855.00
1761618347378,20.13,15852.67
1761618347582,18.13,15852.31
1761618347782,32.70,15856.95
1761618347982,29.19,15850.16
1761618348181,21.79,15845.30
1761618348382,0.00,15845.30
1761618348582,0.00,15845.30
1761618348781,0.00,15845.30
1761618348982,23.32,15852.41
1761618349178,26.58,15852.41
1761618349382,23.75,15852.41
1761618349579,28.99,15852.41
1761618349782,0.00,15852.41
1761618349982,0.00,15843.39
1761618350181,25.13,15843.75
1761618350382,22.36,15843.75
1761618350582,24.68,15843.75
1761618350782,20.63,15843.75
1761618350982,0.00,15843.75
1761618351182,23.58,15845.61
1761618351381,22.01,15840.88
1761618351579,0.00,15840.88
1761618351781,0.00,15840.88
1761618351982,0.00,15840.88
1761618352178,0.00,15840.88
1761618352382,21.98,15830.56
1761618352582,17.61,15830.09
1761618352782,20.50,15829.41
1761618352982,19.11,15827.48
1761618353177,18.35,15826.98
1761618353382,19.02,15826.98
1761618353582,16.98,15831.98
1761618353782,18.24,15831.75
1761618353982,0.00,15865.81
1761618354182,0.00,15868.03
1761618354382,0.00,15867.06
1761618354582,0.00,15866.77
1761618354782,21.00,15865.80
1761618354980,23.23,15865.75
1761618355181,26.09,15865.75
1761618355382,23.60,15865.75
1761618355582,19.88,15865.75
1761618355782,18.87,15864.27
1761618355978,31.45,15864.64
1761618356182,31.06,15863.94
1761618356382,32.91,15863.94
1761618356582,20.13,15863.94
1761618356782,19.25,15863.58
1761618356982,21.12,15862.75
1761618357178,24.03,15862.75
1761618357382,25.30,15862.75
1761618357582,19.23,15862.75
1761618357781,20.63,15862.75
1761618357982,22.01,15862.19
1761618358182,19.14,15862.19
1761618358380,16.88,15862.19
1761618358582,19.02,15862.19
1761618358780,18.87,15862.19
1761618358978,27.10,15863.52
1761618359182,0.00,15865.06
1761618359382,21.05,15864.75
1761618359582,21.12,15863.47
1761618359780,19.23,15866.98
1761618359982,20.50,15866.28
1761618360179,0.00,15868.44
1761618360382,19.94,15868.02
1761618360582,19.62,15867.16
1761618360781,16.88,15867.03
1761618360979,18.47,15867.03
1761618361182,18.52,15866.27
1761618361382,20.50,15865.33
1761618361581,24.05,15867.66
1761618361782,18.75,15867.41
1761618361982,24.84,15867.41
1761618362182,28.75,15872.42
1761618362381,31.65,15872.02
1761618362582,32.08,15873.52
1761618362782,40.51,15868.81
1761618362980,21.12,15866.42
1761618363182,20.00,15865.91
1761618363382,19.25,15865.14
1761618363577,18.06,15865.00
1761618363782,19.63,15864.69
1761618363979,26.58,15861.50
1761618364177,23.42,15863.69
1761618364382,19.63,15863.16
1761618364581,0.00,15862.84
1761618364782,0.00,15862.48
1761618364982,19.04,15862.23
1761618365181,24.84,15865.47
1761618365382,22.64,15866.34
1761618365582,20.63,15865.64
1761618365782,18.13,15865.33
1761618365982,18.24,15865.20
1761618366179,22.15,15864.39
1761618366381,0.00,15864.39
1761618366582,0.00,15865.98
1761618366782,0.00,15865.75
1761618366982,0.00,15865.31
1761618367182,20.78,15865.31
1761618367381,21.38,15865.31
1761618367582,0.00,15865.31
1761618367782,0.00,15869.05
1761618367982,0.00,15868.13
1761618368180,0.00,15867.81
1761618368380,20.20,15867.33
1761618368581,25.16,15866.11
1761618368782,0.00,15864.06
1761618368982,0.00,15863.94
1761618369181,0.00,15863.45
1761618369382,20.81,15866.73
1761618369582,20.00,15866.52
1761618369782,24.53,15868.91
1761618369982,23.13,15867.33
1761618370182,19.62,15866.30
1761618370382,20.63,15865.09
1761618370577,21.79,15868.30
1761618370782,20.12,15868.30
1761618370982,19.62,15866.22
1761618371178,20.89,15865.06
1761618371381,18.63,15863.97
1761618371579,20.89,15863.09
1761618371778,21.88,15862.27
1761618371982,23.46,15865.83
1761618372182,23.60,15868.09
1761618372382,18.99,15867.19
1761618372577,21.66,15866.67
1761618372782,20.50,15865.81
1761618372982,20.50,15865.55
1761618373181,0.00,15864.19
1761618373381,0.00,15862.53
1761618373582,0.00,15861.95
1761618373780,0.00,15861.83
1761618373982,20.95,15865.31
1761618374178,21.38,15868.14
1761618374382,18.87,15828.34
1761618374582,35.63,15830.11
1761618374782,21.74,15826.48
1761618374982,26.09,15866.59
1761618375179,17.31,15865.77
1761618375382,20.37,15865.39
1761618375579,20.13,15864.91
1761618375782,20.50,15868.34
1761618375982,24.68,15868.34
1761618376182,20.00,15868.34
1761618376382,19.62,15873.38
1761618376582,19.38,15873.06
1761618376780,20.75,15872.61
1761618376982,20.63,15872.61
1761618377182,19.50,15872.61
1761618377382,17.50,15872.61
1761618377582,20.00,15873.61
1761618377782,18.63,15873.39
1761618377978,20.13,15872.94
1761618378182,25.77,15871.67
1761618378382,19.50,15869.98
1761618378582,19.88,15869.56
1761618378782,21.25,15872.30
1761618378982,17.90,15872.05
1761618379182,17.95,15871.19
1761618379382,23.46,15871.19
1761618379582,16.67,15871.19
1761618379781,17.72,15871.19
1761618379982,21.60,15872.02
1761618380182,0.00,15871.66
1761618380382,21.32,15870.70
1761618380582,25.79,15871.44
1761618380782,33.54,15874.58
1761618380982,20.51,15875.22
1761618381182,23.31,15873.67
1761618381382,0.00,15873.42
1761618381580,18.61,15872.94
1761618381780,18.13,15872.61
1761618381982,0.00,15875.31
1761618382182,0.00,15875.09
1761618382380,0.00,15874.81
1761618382582,18.44,15874.05
1761618382782,22.15,15876.86
1761618382982,20.50,15876.45
1761618383182,18.75,15875.86
1761618383377,0.00,15875.66
1761618383582,0.00,15881.44
1761618383780,20.89,15880.06
1761618383981,25.47,15877.77
