timestamp_ms,cpu_percent,used_memory_mb
1761618780016,28.85,16252.34
1761618780213,20.00,16267.94
1761618780416,22.98,16265.13
1761618780616,28.75,16267.28
1761618780815,26.28,16267.14
1761618781013,25.00,16261.98
1761618781216,23.31,16261.98
1761618781416,25.48,16261.98
1761618781614,25.79,16261.95
1761618781816,20.99,16260.91
1761618782016,20.89,16260.36
1761618782216,24.84,16293.69
1761618782414,0.00,16297.61
1761618782616,25.39,16292.70
1761618782816,20.25,16291.98
1761618783016,21.60,16290.95
1761618783214,25.79,16287.95
1761618783413,25.97,16283.16
1761618783612,29.27,16281.34
1761618783816,23.27,16288.14
1761618784015,22.98,16287.67
1761618784216,19.11,16287.67
1761618784416,27.61,16287.67
1761618784616,19.62,16287.67
1761618784816,23.13,16286.64
1761618785013,32.05,16286.83
1761618785213,33.96,16306.00
1761618785414,35.00,16272.72
1761618785616,29.01,16272.86
1761618785816,25.47,16272.86
1761618786016,29.56,16272.23
1761618786216,25.32,16269.33
1761618786415,25.00,16272.36
1761618786616,25.79,16267.72
1761618786814,25.32,16266.16
1761618787016,22.84,16262.30
1761618787214,26.75,16249.02
1761618787416,27.16,16246.14
1761618787614,22.58,16250.91
1761618787816,21.12,16249.39
1761618788015,24.22,16238.55
1761618788215,23.72,16235.28
1761618788416,25.31,16233.30
1761618788616,27.50,16238.38
1761618788816,20.63,16237.84
1761618789016,19.50,16229.22
1761618789212,28.39,16229.22
1761618789416,24.24,16221.34
1761618789614,24.03,16223.84
1761618789812,21.79,16222.55
1761618790016,27.54,16215.53
1761618790216,22.15,16220.27
1761618790416,24.53,16216.06
1761618790615,26.11,16218.78
1761618790816,20.25,16217.02
1761618791016,22.15,16217.02
1761618791216,22.01,16217.02
1761618791414,23.42,16217.02
1761618791616,23.46,16203.17
1761618791816,22.50,16200.88
1761618792016,19.62,16196.17
1761618792211,24.84,16194.41
1761618792416,25.31,16199.50
1761618792617,22.01,16202.97
1761618792814,25.64,16204.55
1761618793016,19.14,16216.00
1761618793216,18.87,16219.61
1761618793416,0.00,16228.13
1761618793616,0.00,16225.47
1761618793816,26.10,16226.33
1761618794012,24.84,16220.06
1761618794212,24.68,16221.45
1761618794414,28.40,16209.63
1761618794615,27.33,16210.97
1761618794816,27.67,16209.72
1761618795016,28.57,16214.61
1761618795211,24.18,16209.52
1761618795414,25.31,16211.84
1761618795616,0.00,16211.84
1761618795816,0.00,16211.84
1761618796016,25.73,16201.41
1761618796216,24.68,16198.00
1761618796413,0.00,16201.97
1761618796616,0.00,16202.86
1761618796816,0.00,16201.52
1761618797013,0.00,16199.61
1761618797216,35.66,16228.89
1761618797414,50.63,16244.64
1761618797616,44.44,16252.77
1761618797814,45.16,16273.34
1761618798016,46.01,16278.84
1761618798214,44.87,16287.47
1761618798412,50.31,16300.09
1761618798616,58.64,16111.64
1761618798816,54.60,16130.78
1761618799016,52.23,16146.25
1761618799216,23.90,16152.05
1761618799416,27.33,16149.45
1761618799614,27.85,16142.95
1761618799816,21.88,16145.59
1761618800012,0.00,16144.84
1761618800216,0.00,16143.09
1761618800416,24.79,16142.94
1761618800616,28.75,16151.78
1761618800812,24.84,16151.78
1761618801016,24.22,16151.78
1761618801212,22.93,16151.78
1761618801413,24.68,16149.06
1761618801616,26.99,16147.14
1761618801814,26.75,16147.14
1761618802016,23.64,16147.14
1761618802216,24.68,16147.14
1761618802416,24.38,16141.05
1761618802616,24.53,16145.28
1761618802816,25.48,16147.06
1761618803016,20.75,16145.58
1761618803212,21.38,16143.36
1761618803416,23.46,16144.36
1761618803614,24.05,16141.34
1761618803816,20.99,16141.00
1761618804016,20.25,16143.11
1761618804216,20.75,16142.53
1761618804416,26.09,16143.39
1761618804616,20.25,16145.47
1761618804813,0.00,16145.06
1761618805013,23.00,16144.92
1761618805215,24.84,16144.23
1761618805416,30.25,16144.23
1761618805616,27.61,16144.23
1761618805816,0.00,16138.89
1761618806016,23.97,16138.03
1761618806212,22.15,16137.09
1761618806416,0.00,16119.06
1761618806615,0.00,16119.06
1761618806816,0.00,16119.06
1761618807014,0.00,16199.06
1761618807216,47.69,16218.84
1761618807414,49.37,16261.34
1761618807616,0.00,16260.89
1761618807815,0.00,16288.17
1761618808016,0.00,16267.92
1761618808214,0.00,16280.94
1761618808412,50.69,16291.00
1761618808613,50.62,16123.28
1761618808813,0.00,16123.28
1761618809016,0.00,16155.53
1761618809215,0.00,16167.22
1761618809414,51.94,16187.02
1761618809616,48.47,16190.00
1761618809814,50.97,16206.91
1761618810014,50.93,16207.77
1761618810215,41.40,16226.19
1761618810416,35.80,16226.56
1761618810614,36.08,16226.56
1761618810815,36.25,16226.56
1761618811016,38.04,16226.56
1761618811216,32.91,16237.00
1761618811415,37.11,16236.25
1761618811615,40.51,16236.25
1761618811816,39.51,16236.25
1761618812015,35.85,16236.25
1761618812212,36.13,16236.25
1761618812415,37.89,16231.14
1761618812613,39.38,16228.28
1761618812814,35.85,16237.23
1761618813015,39.38,16234.86
1761618813215,35.00,16235.64
1761618813416,43.48,16229.03
1761618813614,49.68,16234.19
1761618813814,38.36,16229.30
1761618814014,36.25,16228.91
1761618814215,37.34,16228.92
1761618814413,37.89,16228.92
1761618814616,36.42,16214.19
1761618814814,36.94,16211.03
1761618815013,38.75,16219.14
1761618815212,36.48,16224.84
1761618815412,36.25,16237.72
1761618815616,36.59,16239.23
1761618815812,42.48,16250.28
1761618816016,0.00,16248.70
1761618816216,35.29,16252.23
1761618816412,43.13,16240.34
1761618816616,49.69,16240.11
1761618816816,34.57,16240.78
1761618817016,36.42,16246.70
1761618817216,0.00,16246.55
1761618817415,38.66,16246.55
1761618817615,32.91,16246.55
1761618817816,35.80,16246.55
1761618818016,39.87,16255.23
1761618818214,36.71,16252.56
1761618818411,0.00,16254.36
1761618818616,43.93,16248.36
1761618818813,36.54,16242.45
1761618819016,39.88,16245.53
1761618819214,39.38,16251.38
1761618819412,0.00,16252.08
1761618819616,37.38,16249.81
1761618819813,44.30,16239.75
1761618820011,39.10,16231.70
1761618820214,47.83,16230.14
1761618820412,37.27,16231.23
1761618820616,35.58,16230.98
1761618820814,35.26,16235.19
1761618821014,38.06,16232.53
1761618821216,37.20,16230.13
1761618821416,37.50,16230.91
1761618821616,42.24,16234.55
1761618821816,37.50,16235.56
1761618822016,41.77,16223.69
1761618822216,0.00,16213.00
1761618822416,0.00,16223.53
1761618822616,0.00,16222.66
1761618822816,40.16,16217.80
1761618823013,40.38,16208.97
1761618823216,42.59,16221.53
1761618823416,37.74,16222.83
1761618823612,36.31,16219.83
1761618823816,36.81,16216.58
1761618824016,42.41,16219.88
1761618824212,0.00,16230.64
1761618824416,0.00,16223.66
1761618824616,0.00,16221.48
1761618824816,37.09,16225.25
1761618825016,33.12,16225.25
1761618825214,33.54,16225.25
1761618825412,0.00,16225.25
1761618825612,0.00,16220.72
1761618825815,0.00,16219.92
1761618826016,40.75,16219.73
1761618826216,35.85,16219.73
1761618826416,35.44,16219.73
1761618826615,35.40,16228.00
1761618826815,38.51,16218.20
1761618827012,33.76,16217.30
1761618827216,49.69,16228.02
1761618827413,36.08,16223.16
1761618827615,39.75,16212.61
1761618827814,36.71,16213.67
1761618828013,35.63,16221.22
1761618828213,39.38,16211.20
1761618828414,36.25,16210.84
1761618828612,44.30,16215.64
1761618828814,36.42,16208.16
1761618829015,35.22,16213.28
1761618829216,42.33,16213.28
1761618829416,42.95,16213.28
1761618829616,38.75,16213.28
1761618829816,40.12,16210.55
1761618830013,43.31,16234.39
1761618830214,0.00,16267.84
1761618830416,44.86,16260.11
1761618830614,35.26,16253.28
1761618830816,37.27,16123.47
1761618831016,40.63,16127.83
1761618831216,38.85,16125.77
1761618831414,0.00,16120.14
1761618831614,37.93,16156.11
1761618831814,36.25,16156.11
1761618832012,40.12,16156.11
1761618832214,47.20,16114.81
1761618832416,45.96,16079.84
1761618832616,38.36,16079.84
1761618832816,43.13,16079.84
1761618833016,37.58,16079.84
1761618833215,37.11,16077.73
1761618833416,42.50,16080.16
1761618833616,43.13,16076.13
1761618833816,42.50,16074.64
1761618834012,46.50,16075.84
1761618834215,37.11,16098.53
1761618834416,0.00,16097.53
1761618834615,0.00,16097.31
1761618834815,39.04,16095.91
1761618835012,43.75,16095.91
1761618835216,44.58,16095.91
1761618835416,47.13,16095.91
1761618835616,37.50,16097.14
1761618835816,41.25,16099.41
1761618836013,38.46,16091.17
1761618836216,35.22,16092.50
1761618836416,34.38,16092.09
1761618836616,36.88,16090.36
1761618836816,50.93,16092.05
1761618837016,50.31,16096.06
1761618837214,50.63,16096.06
1761618837415,49.69,16096.06
1761618837616,0.00,16096.06
1761618837812,0.00,16110.81
1761618838016,0.00,16115.05
1761618838214,53.30,16115.05
1761618838416,51.81,16115.05
1761618838616,50.00,16115.05
1761618838815,0.00,16157.53
1761618839016,0.00,16162.09
1761618839216,50.73,16169.73
1761618839416,50.00,16170.19
1761618839616,51.57,16174.83
1761618839816,0.00,16187.53
1761618840016,0.00,16219.27
1761618840216,54.45,16233.48
1761618840413,49.68,16211.86
1761618840613,45.91,16214.56
1761618840812,49.69,16218.11
1761618841013,46.91,16212.72
1761618841216,50.00,16208.70
1761618841416,49.37,16208.70
1761618841616,45.63,16208.70
1761618841813,0.00,16208.70
1761618842016,0.00,16105.69
1761618842216,38.25,16105.27
1761618842416,37.97,16101.80
1761618842616,44.10,16105.30
1761618842812,40.26,16108.31
1761618843016,48.17,16096.36
1761618843216,44.72,16098.31
1761618843416,44.65,16097.91
1761618843616,41.25,16100.77
1761618843811,41.56,16096.16
1761618844015,41.72,16096.16
1761618844216,42.50,16090.03
1761618844416,39.87,16091.58
1761618844613,37.11,16088.86
1761618844814,38.13,16085.63
1761618845016,0.00,16085.45
1761618845214,0.00,16080.53
1761618845414,0.00,16079.83
1761618845614,37.34,16065.81
1761618845816,39.75,16063.92
1761618846014,36.77,16063.92
1761618846216,36.25,16063.92
1761618846413,34.38,16063.92
1761618846616,20.37,16050.69
1761618846815,21.74,16053.77
1761618847015,0.00,16052.97
1761618847212,0.00,16052.97
1761618847416,0.00,16052.97
1761618847612,0.00,16052.97
1761618847816,25.19,16050.80
1761618848016,28.13,16054.22
1761618848216,0.00,16054.22
1761618848416,0.00,16054.22
1761618848616,0.00,16054.22
1761618848815,0.00,16054.22
1761618849016,32.21,16042.53
1761618849216,56.44,16118.84
1761618849416,52.50,16118.84
1761618849616,50.63,16118.84
1761618849816,50.00,16118.84
1761618850014,54.43,16118.84
1761618850216,52.80,16195.19
1761618850416,49.69,16188.55
1761618850615,44.65,16175.88
1761618850813,36.88,16175.16
1761618851016,51.85,16187.16
1761618851214,43.23,16177.34
1761618851416,44.10,16179.22
1761618851616,48.77,16181.25
1761618851816,40.99,16182.25
1761618852014,0.00,16182.25
1761618852216,0.00,16182.25
1761618852416,46.03,16186.42
1761618852612,40.00,16180.05
1761618852816,42.17,16181.53
1761618853012,35.67,16179.83
1761618853216,46.88,16177.72
1761618853416,38.36,16173.41
1761618853616,44.72,16182.92
1761618853816,37.11,16182.08
1761618854016,50.63,16182.08
1761618854216,50.00,16182.08
1761618854413,50.31,16182.08
1761618854613,40.63,16178.20
1761618854812,47.80,16181.03
1761618855011,44.03,16174.28
1761618855216,42.94,16174.28
1761618855416,35.40,16174.28
1761618855616,33.33,16173.61
1761618855816,36.88,16177.28
1761618856012,37.58,16166.41
1761618856213,41.51,16166.41
1761618856413,44.38,16166.41
1761618856616,33.13,16166.41
1761618856814,33.97,16177.25
1761618857016,37.20,16171.27
1761618857216,0.00,16168.77
1761618857416,0.00,16163.72
1761618857612,0.00,16169.83
1761618857816,38.21,16165.39
1761618858016,35.40,16169.52
1761618858216,0.00,16169.52
1761618858412,0.00,16169.52
1761618858616,0.00,16169.52
1761618858816,39.56,16167.75
1761618859011,38.71,16167.88
1761618859216,0.00,16167.88
1761618859416,0.00,16167.88
1761618859616,0.00,16167.88
1761618859816,37.85,16169.78
1761618860016,35.58,16167.94
1761618860216,34.81,16187.58
1761618860412,35.71,16182.08
1761618860616,35.58,16171.86
1761618860816,34.59,16179.33
1761618861014,37.58,16180.39
1761618861214,50.63,16167.27
1761618861416,34.36,16167.27
1761618861613,35.90,16167.27
1761618861816,38.65,16167.27
1761618862016,50.00,16168.98
1761618862216,46.20,16173.03
1761618862414,38.89,16183.34
1761618862615,38.36,16178.84
1761618862816,34.78,16178.84
1761618863016,33.54,16184.03
1761618863216,35.19,16185.97
1761618863414,38.22,16176.61
1761618863616,36.08,16179.92
1761618863816,34.16,16176.20
1761618864015,37.11,16176.55
1761618864216,35.03,16186.77
1761618864416,41.36,16186.17
1761618864616,45.06,16183.33
1761618864816,42.95,16171.86
1761618865015,44.65,16181.19
1761618865214,49.69,16181.19
1761618865416,39.88,16175.98
1761618865616,38.13,16171.03
1761618865816,34.18,16175.92
1761618866015,34.38,16173.02
1761618866216,35.80,16176.97
1761618866412,0.00,16175.00
1761618866613,32.59,16174.69
1761618866816,31.71,16174.47
1761618867014,49.68,16171.09
1761618867216,42.59,16171.09
1761618867414,38.85,16171.09
1761618867616,35.00,16175.41
1761618867816,35.63,16170.77
1761618868014,37.01,16169.53
1761618868216,41.57,16168.77
1761618868416,46.15,16162.66
1761618868616,38.75,16162.66
1761618868816,47.20,16183.66
1761618869012,46.79,16185.61
1761618869216,44.17,16185.75
1761618869416,0.00,16187.31
1761618869615,0.00,16185.67
1761618869816,40.17,16181.84
1761618870012,34.84,16185.17
1761618870216,36.81,16179.59
1761618870416,35.19,16182.19
1761618870613,37.58,16190.61
1761618870816,36.25,16186.84
1761618871013,41.61,16185.05
1761618871215,35.44,16185.05
1761618871416,33.95,16185.05
1761618871614,0.00,16185.05
1761618871816,0.00,16146.30
1761618872013,28.42,16152.23
1761618872215,26.99,16160.31
1761618872416,26.54,16154.97
1761618872616,25.48,16154.13
1761618872814,0.00,16154.19
1761618873016,26.48,16156.25
1761618873215,24.36,16158.45
1761618873414,25.64,16153.67
1761618873612,26.58,16154.61
1761618873816,31.71,16156.36
1761618874016,36.42,16154.73
1761618874216,34.62,16153.06
1761618874413,37.04,16156.53
1761618874616,34.81,16156.44
1761618874816,37.11,16153.73
1761618875016,34.81,16149.92
1761618875213,26.42,16148.73
1761618875413,27.85,16148.86
1761618875613,38.36,16152.59
1761618875816,0.00,16152.59
1761618876013,0.00,16152.59
1761618876216,26.04,16157.11
1761618876416,44.65,16160.09
1761618876615,39.88,16160.00
1761618876816,0.00,16171.05
1761618877016,0.00,16177.31
1761618877213,0.00,16189.77
1761618877414,37.48,16197.16
1761618877612,36.31,16205.00
1761618877816,35.80,16228.72
1761618878013,35.85,16228.72
1761618878216,31.25,16228.72
1761618878416,32.92,16233.92
1761618878613,34.38,16237.83
1761618878814,32.70,16237.25
1761618879016,41.25,16237.25
1761618879216,42.14,16237.25
1761618879414,42.86,16237.25
1761618879612,44.52,16258.78
1761618879812,45.06,16260.27
1761618880016,0.00,16262.91
1761618880213,0.00,16275.77
1761618880416,0.00,16271.50
1761618880612,38.52,16271.23
1761618880816,23.60,16271.81
1761618881016,25.47,16269.67
1761618881216,24.05,16270.08
1761618881414,24.05,16267.70
1761618881616,24.07,16266.30
1761618881815,26.42,16267.53
1761618882016,30.63,16267.53
1761618882216,44.10,16267.53
1761618882415,26.58,16267.53
1761618882616,0.00,16267.53
1761618882816,23.13,16314.06
1761618883016,23.42,16309.33
1761618883212,24.52,16308.34
1761618883416,0.00,16303.86
1761618883616,0.00,16303.86
1761618883816,0.00,16303.86
1761618884014,24.53,16300.11
1761618884216,22.78,16297.63
1761618884416,23.13,16300.38
1761618884612,26.28,16298.88
1761618884816,21.95,16298.84
1761618885016,26.71,16295.34
1761618885216,24.05,16293.78
1761618885415,0.00,16287.69
1761618885615,0.00,16292.31
1761618885814,0.00,16299.89
1761618886016,24.61,16297.19
1761618886216,26.42,16299.55
1761618886416,22.50,16302.05
1761618886616,26.25,16298.23
1761618886814,24.36,16293.14
1761618887014,24.68,16296.78
1761618887215,21.60,16297.91
1761618887411,24.52,16300.34
1761618887616,29.34,16302.36
1761618887816,22.93,16299.05
1761618888016,29.38,16293.78
1761618888216,35.00,16291.02
1761618888416,38.75,16288.42
1761618888614,35.85,16288.42
1761618888815,24.53,16288.42
1761618889013,25.64,16288.42
1761618889215,27.78,16288.42
1761618889415,23.27,16300.70
1761618889616,26.71,16298.63
1761618889816,24.68,16293.00
1761618890014,23.75,16294.77
1761618890216,0.00,16291.38
1761618890414,0.00,16293.34
1761618890616,24.06,16288.23
1761618890816,25.00,16288.39
1761618891013,21.15,16288.39
1761618891216,45.12,16288.39
1761618891411,49.35,16288.39
1761618891615,50.61,16288.39
1761618891816,51.88,16314.47
1761618892014,49.37,16308.67
1761618892214,51.88,16312.58
1761618892416,50.94,16312.58
1761618892611,50.63,16312.58
1761618892811,50.31,16312.58
1761618893012,54.32,16304.36
1761618893216,52.76,16295.77
1761618893413,47.13,16286.08
1761618893611,52.87,16287.11
1761618893816,46.34,16287.05
1761618894013,48.43,16290.88
1761618894216,46.88,16291.81
1761618894416,44.94,16289.11
1761618894614,48.15,16288.23
1761618894816,48.77,16282.92
1761618895015,42.04,16303.09
1761618895216,46.58,16202.27
1761618895415,36.25,16211.20
1761618895616,46.84,16218.88
1761618895816,36.02,16222.73
1761618896014,36.08,16219.94
1761618896216,36.25,16205.28
1761618896411,35.03,16206.36
1761618896616,35.58,16212.56
1761618896816,0.00,16215.31
1761618897016,0.00,16215.31
1761618897214,0.00,16215.31
1761618897415,38.81,16206.05
1761618897616,56.33,16191.67
1761618897816,45.00,16191.67
1761618898016,43.75,16191.67
1761618898216,35.00,16191.67
1761618898416,36.48,16190.81
1761618898614,35.44,16188.83
1761618898814,41.98,16201.22
1761618899015,36.94,16198.19
1761618899216,44.10,16198.19
1761618899416,35.00,16198.19
1761618899616,45.28,16197.41
1761618899814,35.67,16194.59
1761618900016,36.42,16222.77
1761618900216,0.00,16232.52
1761618900416,0.00,16222.11
1761618900616,40.83,16223.89
1761618900815,37.34,16220.66
1761618901016,41.61,16221.50
1761618901214,0.00,16220.67
1761618901414,0.00,16211.53
1761618901616,36.06,16214.19
1761618901815,40.63,16209.95
1761618902016,55.00,16209.95
1761618902216,0.00,16209.95
1761618902414,0.00,16209.95
1761618902616,0.00,16209.95
1761618902816,42.75,16212.81
1761618903016,48.73,16205.64
1761618903216,49.07,16212.22
1761618903416,37.11,16203.08
1761618903616,0.00,16206.30
1761618903816,0.00,16204.58
1761618904013,44.47,16196.45
1761618904216,47.17,16194.67
1761618904415,39.51,16191.44
1761618904616,37.97,16192.53
1761618904812,34.38,16190.70
1761618905015,36.02,16191.89
1761618905216,38.99,16193.94
1761618905415,39.24,16189.55
1761618905614,50.31,16190.55
1761618905814,43.40,16189.66
1761618906012,0.00,16183.97
1761618906216,43.13,16186.89
1761618906416,36.08,16179.20
1761618906615,42.50,16185.44
1761618906816,47.20,16168.84
1761618907012,46.25,16169.00
1761618907216,38.51,16174.08
1761618907416,37.50,16171.13
1761618907615,38.31,16170.89
1761618907811,37.74,16170.98
1761618908016,48.47,16170.72
1761618908216,44.51,16170.17
1761618908413,38.31,16174.70
1761618908616,37.42,16170.61
1761618908816,0.00,16169.39
1761618909012,0.00,16172.89
1761618909216,0.00,16175.53
1761618909416,40.00,16166.02
1761618909616,42.68,16170.34
1761618909812,50.32,16162.81
1761618910016,41.21,16165.34
1761618910215,0.00,16165.34
1761618910411,0.00,16165.34
1761618910616,29.68,16116.56
1761618910812,26.80,16118.72
1761618911016,28.14,16117.48
1761618911212,24.18,16118.28
1761618911413,27.95,16114.27
1761618911616,25.00,16109.72
1761618911816,22.78,16113.33
1761618912016,30.00,16110.73
1761618912215,38.85,16108.67
1761618912416,0.00,16105.14
1761618912616,0.00,16105.14
1761618912815,0.00,16105.14
1761618913016,25.94,16098.84
1761618913211,34.38,16161.86
1761618913415,28.57,16157.88
1761618913616,28.75,16159.36
1761618913816,29.56,16154.27
1761618914016,25.16,16150.59
1761618914212,26.45,16153.97
1761618914413,25.93,16152.23
1761618914614,26.99,16150.11
1761618914816,23.90,16148.75
1761618915016,25.79,16146.86
1761618915216,26.25,16131.52
1761618915414,24.52,16139.81
1761618915616,22.70,16139.19
1761618915816,24.38,16138.36
1761618916013,22.15,16138.05
1761618916213,27.22,16138.05
1761618916416,27.33,16124.92
1761618916615,23.42,16120.55
1761618916816,25.16,16123.41
1761618917016,24.38,16122.77
1761618917216,24.54,16122.77
1761618917416,26.28,16116.14
1761618917616,24.68,16114.47
1761618917816,27.50,16113.44
1761618918016,29.19,16113.42
1761618918215,21.79,16113.42
1761618918416,23.46,16108.63
1761618918616,25.79,16106.25
1761618918815,27.04,16102.44
1761618919014,29.94,16102.11
1761618919217,0.00,16102.11
1761618919416,23.90,16101.94
1761618919612,25.79,16100.84
1761618919811,25.95,16098.84
1761618920016,26.71,16097.34
1761618920216,27.78,16092.33
1761618920412,25.64,16091.80
1761618920613,21.74,16091.44
1761618920812,28.21,16090.30
1761618921013,49.69,16090.08
1761618921216,0.00,16086.48
1761618921416,0.00,16089.70
1761618921616,37.50,16100.05
1761618921815,36.65,16100.39
1761618922016,36.71,16107.38
1761618922216,35.67,16116.95
1761618922416,44.72,16118.78
1761618922613,48.73,16117.52
1761618922816,45.78,16136.22
1761618923014,44.16,16165.13
1761618923211,45.86,16179.19
1761618923416,44.31,16184.58
1761618923616,43.04,16200.13
1761618923816,44.72,16204.06
1761618924014,46.41,16215.05
1761618924213,47.85,16232.19
1761618924416,46.91,16240.31
1761618924615,28.48,16241.20
1761618924816,0.00,16232.39
1761618925016,29.75,16229.70
1761618925215,26.99,16230.48
1761618925414,26.58,16229.17
1761618925615,25.00,16228.38
1761618925815,22.98,16226.63
1761618926016,24.05,16223.63
1761618926216,25.47,16230.91
1761618926416,26.11,16230.91
1761618926611,24.84,16230.91
1761618926816,28.05,16230.91
1761618927016,27.33,16231.39
1761618927216,22.01,16232.70
1761618927412,21.43,16230.55
