timestamp_ms,cpu_percent,used_memory_mb
1761618404124,0.00,15757.13
1761618404324,20.67,15762.36
1761618404523,19.75,15751.33
1761618404722,23.13,15748.17
1761618404922,19.11,15748.17
1761618405123,20.86,15748.17
1761618405324,19.62,15748.17
1761618405524,20.25,15741.59
1761618405724,22.22,15774.95
1761618405924,22.50,15774.13
1761618406124,0.00,15773.77
1761618406322,0.00,15772.94
1761618406524,0.00,15769.95
1761618406724,20.38,15776.56
1761618406923,18.75,15778.03
1761618407123,20.63,15780.36
1761618407324,19.38,15780.36
1761618407524,0.00,15780.36
1761618407724,18.50,15771.66
1761618407924,18.24,15771.05
1761618408123,20.50,15769.63
1761618408324,20.50,15769.63
1761618408523,18.47,15769.63
1761618408723,0.00,15769.63
1761618408924,20.44,15771.83
1761618409123,19.23,15778.28
1761618409323,0.00,15778.28
1761618409523,0.00,15778.28
1761618409724,0.00,15778.28
1761618409924,0.00,15777.33
1761618410124,20.03,15777.11
1761618410321,24.22,15778.53
1761618410519,0.00,15780.00
1761618410724,0.00,15791.66
1761618410924,0.00,15789.95
1761618411124,24.26,15792.66
1761618411323,18.47,15791.97
1761618411523,22.36,15788.44
1761618411722,21.25,15787.67
1761618411922,20.25,15787.67
1761618412123,22.36,15784.19
1761618412324,24.84,15789.70
1761618412524,26.71,15788.86
1761618412724,20.38,15788.27
1761618412924,28.93,15789.77
1761618413123,26.25,15772.59
1761618413324,0.00,15771.47
1761618413523,20.31,15764.89
1761618413724,20.38,15764.30
1761618413924,20.00,15764.02
1761618414119,21.66,15763.80
1761618414324,22.22,15762.41
1761618414522,26.58,15779.98
1761618414724,21.74,15782.95
1761618414923,20.13,15782.63
1761618415124,29.38,15786.02
1761618415322,21.02,15788.80
1761618415523,20.37,15791.27
1761618415724,23.90,15789.66
1761618415923,20.00,15788.73
1761618416124,21.38,15787.36
1761618416324,29.11,15786.47
1761618416524,32.30,15783.52
1761618416719,0.00,15788.44
1761618416924,30.94,15801.56
1761618417124,30.82,15801.56
1761618417324,30.00,15801.56
1761618417519,32.90,15801.56
1761618417723,34.76,15829.89
1761618417924,32.28,15842.70
1761618418124,31.45,15842.70
1761618418322,32.08,15842.70
1761618418523,33.54,15842.70
1761618418724,31.25,15877.72
1761618418924,23.90,15877.50
1761618419121,20.89,15880.06
1761618419322,18.63,15879.80
1761618419524,18.87,15886.55
1761618419724,21.25,15888.84
1761618419924,20.00,15888.59
1761618420124,20.13,15887.95
1761618420322,20.89,15887.47
1761618420524,20.99,15886.88
1761618420723,24.20,15889.00
1761618420924,0.00,15888.78
1761618421124,0.00,15899.28
1761618421323,21.62,15899.14
1761618421524,21.88,15897.59
1761618421724,19.25,15897.59
1761618421923,21.52,15897.59
1761618422124,0.00,15910.17
1761618422324,19.75,15909.88
1761618422524,27.50,15916.94
1761618422724,18.13,15916.94
1761618422924,21.25,15916.94
1761618423123,19.62,15916.94
1761618423324,19.88,15913.88
1761618423523,23.90,15923.47
1761618423723,25.00,15923.47
1761618423924,23.08,15923.47
1761618424123,16.88,15923.47
1761618424323,23.75,15923.47
1761618424521,25.62,15934.77
1761618424723,20.25,15933.61
1761618424923,24.38,15942.72
1761618425124,21.25,15945.38
1761618425323,21.60,15944.80
1761618425523,21.88,15942.17
1761618425724,22.78,15943.70
1761618425924,22.01,15943.70
1761618426123,34.59,15943.70
1761618426322,23.90,15943.70
1761618426524,31.06,15939.91
1761618426720,33.12,15940.36
1761618426922,31.10,15940.11
1761618427121,31.21,15940.08
1761618427322,21.60,15936.56
1761618427524,19.50,15935.95
1761618427720,22.29,15934.20
1761618427924,22.09,15932.70
1761618428123,20.75,15932.36
1761618428323,33.54,15928.05
1761618428523,33.96,15926.45
1761618428721,31.45,15938.11
1761618428923,0.00,15940.56
1761618429124,33.13,15939.23
1761618429321,33.12,15926.13
1761618429523,0.00,15924.70
1761618429719,0.00,15936.03
1761618429921,0.00,15933.94
1761618430124,0.00,15933.94
1761618430324,36.00,15933.94
1761618430520,36.36,15933.94
1761618430724,38.65,15933.94
1761618430924,0.00,15930.80
1761618431124,0.00,15930.23
1761618431322,0.00,15930.02
1761618431524,36.51,15926.52
1761618431719,45.16,15933.45
1761618431921,36.88,15927.95
1761618432124,36.59,15932.34
1761618432322,41.51,15943.41
1761618432524,41.61,15947.66
1761618432724,29.94,15947.66
1761618432924,36.02,15947.66
1761618433123,38.22,15947.66
1761618433323,0.00,15952.55
1761618433523,0.00,15950.48
1761618433723,0.00,15951.58
1761618433924,39.84,15948.22
1761618434124,42.59,15951.53
1761618434322,49.68,15949.47
1761618434524,46.30,15948.59
1761618434724,43.95,15952.41
1761618434924,40.74,15938.25
1761618435124,32.70,15940.94
1761618435324,33.13,15940.94
1761618435523,33.54,15940.94
1761618435724,40.38,15927.28
1761618435924,32.72,15925.61
1761618436124,23.75,15925.61
1761618436321,23.42,15925.61
1761618436524,19.75,15925.61
1761618436723,25.00,15925.61
1761618436922,22.22,15950.50
1761618437124,26.25,15946.92
1761618437324,19.63,15946.06
1761618437524,25.79,15946.06
1761618437724,23.27,15946.06
1761618437923,24.53,15944.30
1761618438121,0.00,15949.17
1761618438324,0.00,15948.50
1761618438520,22.27,15947.66
1761618438723,23.78,15947.30
1761618438924,23.90,15953.31
1761618439123,23.42,15950.03
1761618439324,21.74,15952.73
1761618439524,20.50,15952.14
1761618439723,18.71,15950.91
1761618439924,20.50,15950.14
1761618440123,21.88,15949.22
1761618440322,20.13,15948.28
1761618440523,18.87,15945.13
1761618440724,19.50,15945.13
1761618440923,20.86,15945.13
1761618441124,20.89,15950.89
1761618441322,24.68,15952.66
1761618441524,19.25,15951.98
1761618441723,19.50,15951.72
1761618441924,18.75,15951.22
1761618442124,20.50,15951.09
1761618442323,22.29,15950.41
1761618442520,30.57,15959.36
1761618442724,28.83,15959.36
1761618442923,29.81,15959.36
1761618443124,21.25,15982.06
1761618443322,18.06,15980.22
1761618443524,19.25,15979.73
1761618443724,17.28,16087.39
1761618443924,17.61,16111.19
1761618444123,18.99,16111.19
1761618444323,18.63,16109.56
1761618444524,20.75,16008.66
1761618444723,18.75,16015.08
1761618444924,20.75,16018.64
1761618445123,29.01,16018.50
1761618445321,22.44,16018.19
1761618445520,25.32,16017.77
1761618445719,22.98,16012.23
1761618445924,22.50,16012.23
1761618446123,19.14,16012.23
1761618446323,17.50,16012.23
1761618446524,19.25,16010.25
1761618446724,19.62,16009.16
1761618446920,22.58,16010.75
1761618447119,23.27,16007.86
1761618447322,19.02,16007.86
1761618447523,20.25,16007.86
1761618447724,20.00,16003.20
1761618447924,18.24,16002.42
1761618448124,23.90,16002.42
1761618448324,20.25,16002.42
1761618448524,0.00,16002.42
1761618448724,18.30,16001.05
1761618448923,19.25,16000.83
1761618449124,0.00,16000.34
1761618449324,0.00,16006.52
1761618449524,0.00,16005.09
1761618449723,0.00,16002.73
1761618449924,20.83,16005.23
1761618450123,17.72,16004.80
1761618450323,21.12,16003.11
1761618450524,22.36,16006.81
1761618450723,19.38,16006.47
1761618450923,21.66,16006.23
1761618451121,21.88,16008.05
1761618451324,21.88,16005.44
1761618451519,20.89,16004.05
1761618451724,18.63,16003.42
1761618451923,19.50,16002.53
1761618452124,20.25,16001.23
1761618452323,19.88,16000.69
1761618452522,20.25,15999.44
1761618452724,19.75,16001.97
1761618452923,19.11,16001.81
1761618453121,0.00,16005.19
1761618453323,19.50,16004.83
1761618453524,22.84,16012.02
1761618453724,18.35,16015.59
1761618453924,19.11,16015.25
1761618454124,22.09,16017.31
1761618454324,16.46,16016.67
1761618454523,19.25,16015.97
1761618454723,20.13,16015.75
1761618454924,20.50,16022.91
1761618455124,21.02,16021.64
1761618455324,26.09,16006.81
1761618455524,20.75,16006.00
1761618455719,25.64,16036.03
1761618455922,19.75,16035.84
1761618456123,22.36,16034.56
1761618456322,23.42,16037.20
1761618456524,29.81,15990.36
1761618456723,32.91,15989.25
1761618456924,32.30,15992.33
1761618457124,0.00,15998.25
1761618457321,0.00,15996.92
1761618457524,0.00,15996.92
1761618457724,32.50,15983.06
1761618457923,20.89,15981.20
1761618458120,20.25,15980.55
1761618458324,19.38,15980.55
1761618458524,21.74,15980.55
1761618458724,21.88,15981.59
1761618458920,21.02,15981.47
1761618459123,23.13,15978.63
1761618459323,21.88,15978.63
1761618459524,24.84,15978.63
1761618459724,22.36,15978.63
1761618459924,30.13,15983.38
1761618460123,22.36,15980.66
1761618460322,24.05,15983.84
1761618460519,34.39,15983.05
1761618460724,0.00,15985.44
1761618460924,0.00,15976.33
1761618461124,35.40,15975.83
1761618461324,33.13,15972.73
1761618461519,31.61,15975.81
1761618461723,0.00,15975.81
1761618461924,0.00,15975.81
1761618462124,0.00,15975.50
1761618462324,33.96,15974.64
1761618462523,32.28,15994.22
1761618462723,34.36,16161.02
1761618462924,29.56,16176.25
1761618463124,0.00,16170.23
1761618463324,0.00,16181.11
1761618463524,34.86,16167.27
1761618463724,32.10,16100.13
1761618463924,33.54,16099.19
1761618464123,32.30,16104.67
1761618464321,26.75,16020.80
1761618464524,18.13,16018.44
1761618464723,18.13,16018.06
1761618464923,31.01,16084.44
1761618465121,23.13,16084.44
1761618465324,30.06,16074.97
1761618465524,25.79,16068.44
1761618465724,29.38,16067.13
1761618465924,17.72,16066.30
1761618466123,17.90,16066.05
1761618466323,17.20,16065.19
1761618466523,19.14,16064.48
1761618466719,21.94,16066.19
1761618466919,17.09,16065.89
1761618467123,18.90,16065.89
1761618467323,19.38,16065.89
1761618467523,18.87,16065.89
1761618467724,24.53,16075.22
1761618467919,23.57,16068.56
1761618468121,17.50,16068.23
1761618468324,19.38,16067.73
1761618468523,20.50,16062.91
1761618468719,23.57,16062.11
1761618468923,26.54,16060.14
1761618469124,21.34,16058.09
1761618469321,19.23,16058.09
1761618469520,0.00,16058.09
1761618469723,0.00,16058.09
1761618469924,0.00,16049.66
1761618470124,0.00,16049.42
1761618470323,20.58,16050.75
1761618470520,19.87,16042.09
1761618470723,21.34,16041.17
1761618470924,18.87,16040.83
1761618471124,19.38,16040.61
1761618471322,22.15,16048.30
1761618471522,29.56,16048.17
1761618471724,19.62,16048.39
1761618471924,22.50,16046.38
1761618472123,27.67,16045.89
1761618472324,16.67,16045.48
1761618472523,20.89,16040.45
1761618472724,20.25,16085.55
1761618472920,23.42,16085.02
1761618473124,19.75,16092.78
1761618473324,17.09,16104.52
1761618473524,19.25,16101.25
1761618473724,23.27,16102.83
1761618473924,0.00,16102.41
1761618474124,0.00,16102.19
1761618474321,0.00,16090.16
1761618474523,0.00,16087.55
1761618474724,24.56,16087.55
1761618474923,36.88,16087.55
1761618475119,35.26,16087.55
1761618475324,21.69,16098.44
1761618475523,18.99,16095.94
1761618475720,21.15,16103.25
1761618475920,21.74,16101.53
1761618476119,22.15,16098.39
1761618476323,18.63,16096.98
1761618476524,0.00,16084.36
1761618476724,0.00,16083.83
1761618476924,22.25,16082.63
1761618477122,18.99,16081.41
1761618477324,0.00,16080.11
1761618477524,0.00,16079.36
1761618477720,0.00,16081.66
1761618477924,21.32,16090.78
1761618478123,19.62,16090.33
1761618478324,21.12,16088.88
1761618478524,0.00,16088.36
1761618478719,0.00,16090.94
1761618478924,21.21,16089.08
1761618479120,17.95,16088.72
1761618479322,22.84,16087.84
1761618479524,0.00,16086.97
1761618479722,0.00,16086.17
1761618479919,0.00,16086.91
1761618480124,21.94,16086.91
1761618480323,22.64,16086.91
1761618480524,0.00,16086.91
1761618480724,0.00,16082.92
1761618480921,0.00,16081.70
1761618481124,0.00,16084.77
1761618481321,20.33,16083.92
1761618481524,20.50,16086.86
1761618481724,19.11,16090.55
1761618481923,23.13,16089.36
1761618482124,21.38,16087.92
1761618482324,24.84,16085.16
1761618482524,19.62,16084.55
1761618482722,20.50,16084.20
1761618482923,21.38,16083.84
1761618483124,0.00,16083.00
1761618483323,0.00,16084.98
1761618483524,21.50,16087.30
1761618483724,19.50,16086.72
1761618483924,19.50,16086.58
1761618484124,22.50,16084.97
1761618484323,23.27,16083.55
1761618484524,21.12,16085.66
1761618484723,18.47,16089.36
1761618484924,0.00,16089.14
1761618485123,0.00,16088.52
1761618485322,0.00,16087.41
1761618485522,0.00,16045.44
1761618485724,21.03,16043.80
1761618485924,23.13,16045.98
1761618486123,22.84,16044.48
1761618486319,20.13,16043.59
1761618486524,41.32,16045.28
1761618486724,40.12,16045.52
1761618486923,21.79,16045.47
1761618487124,0.00,16045.47
1761618487323,0.00,16045.47
1761618487524,0.00,16045.47
1761618487723,0.00,16043.41
1761618487923,20.05,16046.86
1761618488122,20.75,16049.73
1761618488323,0.00,16052.19
1761618488523,0.00,16051.88
1761618488724,0.00,16050.70
1761618488924,19.47,16049.39
1761618489123,18.40,16049.17
1761618489323,18.75,16048.45
1761618489524,18.35,16046.92
1761618489724,18.63,16050.61
1761618489921,0.00,16053.72
1761618490123,21.56,16053.72
1761618490323,18.35,16053.72
1761618490523,19.50,16053.72
1761618490722,20.00,16053.72
1761618490924,21.88,16048.64
1761618491123,24.05,16047.05
1761618491323,26.71,16047.05
1761618491524,21.88,16047.05
1761618491723,19.38,16047.05
1761618491924,20.00,16047.05
1761618492124,21.38,16050.63
1761618492321,23.27,16061.77
1761618492521,24.05,16060.38
1761618492720,27.22,16059.64
1761618492923,0.00,16058.36
1761618493124,0.00,16057.67
1761618493321,0.00,16056.08
1761618493523,21.53,16055.77
1761618493724,19.38,16054.45
1761618493923,20.50,16053.88
1761618494123,20.38,16052.67
1761618494323,21.12,16052.06
1761618494524,20.00,16051.72
1761618494724,26.58,16065.86
1761618494922,32.69,16069.86
1761618495122,36.20,16072.81
1761618495324,42.94,16082.30
1761618495523,43.67,16091.11
1761618495723,43.13,16111.80
1761618495923,42.50,16125.47
1761618496123,42.77,16125.47
1761618496323,43.48,16125.47
1761618496524,0.00,16160.95
1761618496723,20.19,16160.70
1761618496924,18.63,16160.70
1761618497124,18.87,16160.70
1761618497324,18.13,16160.70
1761618497521,20.38,16160.70
1761618497719,18.99,16162.64
1761618497920,22.01,16164.95
1761618498123,19.02,16164.48
1761618498321,20.38,16164.22
1761618498522,23.60,16161.95
1761618498723,21.12,16161.50
1761618498924,22.15,16164.13
1761618499123,23.13,16163.44
1761618499321,27.67,16163.44
1761618499523,28.13,16163.44
1761618499723,0.00,16166.05
1761618499922,0.00,16205.83
1761618500123,25.00,16205.83
1761618500322,31.65,16205.83
1761618500523,45.34,16205.83
1761618500721,37.58,16205.83
1761618500923,31.48,16034.27
1761618501124,21.38,16034.03
1761618501323,19.62,16032.61
1761618501523,20.13,16033.70
1761618501724,21.60,16031.30
1761618501919,20.53,16031.30
1761618502121,19.63,16028.69
1761618502324,20.25,16030.47
1761618502523,19.38,16029.67
1761618502723,20.75,16028.55
1761618502923,21.52,16027.20
1761618503123,22.84,16029.45
1761618503319,20.78,16031.09
1761618503523,21.95,16031.09
1761618503723,20.00,16031.09
1761618503923,0.00,16031.09
1761618504123,0.00,16031.09
1761618504323,0.00,16020.72
1761618504523,30.72,16024.13
1761618504723,32.70,16028.80
1761618504924,0.00,16028.80
1761618505123,0.00,16028.80
1761618505321,0.00,16028.80
1761618505523,0.00,16024.48
1761618505723,42.43,16035.70
1761618505923,42.77,16033.61
1761618506124,0.00,16042.56
1761618506323,0.00,16042.03
1761618506523,0.00,16040.56
1761618506723,32.55,16042.19
1761618506923,34.78,16042.19
1761618507124,39.62,16042.19
1761618507319,0.00,16042.19
1761618507523,0.00,16042.19
1761618507724,31.94,16051.69
1761618507923,33.33,16049.81
1761618508124,35.00,16040.00
1761618508321,0.00,16039.03
1761618508523,0.00,16039.03
1761618508723,0.00,16039.03
1761618508919,37.32,16031.83
1761618509123,34.15,16030.11
1761618509323,30.82,16037.80
1761618509523,35.40,16037.38
1761618509723,32.91,16039.75
1761618509923,33.12,16039.34
1761618510123,42.86,16035.17
1761618510321,0.00,16030.97
1761618510523,0.00,16032.77
1761618510721,0.00,16032.14
1761618510923,37.66,16025.11
1761618511123,33.13,16024.77
1761618511321,23.57,16019.36
1761618511523,20.25,16018.45
1761618511723,0.00,16022.06
1761618511920,0.00,16021.84
1761618512120,20.55,16027.77
1761618512323,20.99,16026.36
1761618512520,16.99,16025.23
1761618512723,0.00,16024.17
1761618512921,0.00,16023.38
1761618513123,19.54,16022.81
1761618513322,21.52,16021.66
1761618513523,20.37,16020.63
1761618513723,19.88,16018.20
1761618513923,0.00,16016.84
1761618514123,0.00,16016.84
1761618514323,20.38,16018.17
1761618514523,22.98,16019.67
1761618514723,18.87,16018.63
1761618514923,21.25,16017.84
1761618515121,25.79,16018.16
1761618515324,21.74,16020.77
1761618515523,23.13,16022.94
1761618515723,21.74,16021.44
1761618515923,20.25,16021.44
1761618516123,20.38,16021.44
1761618516323,21.88,16021.44
1761618516523,21.88,16019.81
1761618516723,19.88,16018.52
1761618516923,20.89,16017.48
1761618517123,19.50,16017.48
1761618517323,0.00,16017.48
1761618517522,0.00,16017.48
1761618517723,18.58,16017.42
1761618517923,18.13,16016.92
1761618518123,24.38,16015.00
1761618518323,19.50,16018.59
1761618518523,18.35,16018.25
1761618518723,19.38,16021.11
1761618518923,22.22,16019.69
1761618519123,18.24,16019.05
1761618519323,20.75,16017.59
1761618519523,21.38,16019.94
1761618519723,18.99,16019.50
1761618519923,19.25,16023.00
1761618520123,20.50,16023.00
1761618520323,17.09,16023.00
1761618520523,17.61,16023.00
1761618520723,21.12,16022.50
1761618520923,20.25,16025.44
1761618521123,20.13,16024.42
1761618521323,20.75,16022.52
1761618521523,20.37,16022.13
1761618521723,0.00,16021.61
1761618521919,17.83,16021.03
1761618522123,22.42,16020.22
1761618522323,21.66,16020.22
1761618522523,19.38,16020.22
1761618522723,20.63,16020.22
1761618522923,17.50,15985.52
1761618523119,19.75,15984.59
1761618523322,23.13,16020.02
1761618523523,0.00,16017.84
1761618523720,0.00,16045.55
1761618523923,16.53,15773.13
1761618524123,19.25,15666.55
1761618524323,0.00,15665.95
1761618524523,0.00,15665.95
1761618524720,0.00,15665.95
1761618524923,0.00,15665.95
1761618525123,23.90,15719.39
1761618525323,35.44,15711.03
1761618525523,44.38,15705.73
1761618525722,33.76,15694.06
1761618525923,23.46,15699.41
1761618526121,22.78,15699.41
1761618526323,21.74,15700.08
1761618526520,17.72,15718.92
1761618526723,18.52,15717.47
1761618526922,0.00,15716.97
1761618527123,0.00,15716.97
1761618527320,0.00,15716.97
1761618527523,21.23,15711.30
1761618527723,20.00,15710.14
1761618527922,20.63,15710.14
1761618528121,21.60,15710.14
1761618528323,20.75,15710.14
1761618528522,20.38,15710.14
1761618528723,21.60,15714.36
1761618528923,25.00,15712.03
1761618529123,22.64,15771.64
1761618529323,25.93,15759.88
1761618529523,23.42,15758.28
1761618529719,24.84,15753.61
1761618529923,22.70,15752.52
1761618530122,19.35,15752.03
1761618530323,21.95,15752.03
1761618530519,0.00,15752.03
1761618530723,0.00,15752.03
1761618530922,0.00,15752.03
1761618531123,20.06,15756.72
1761618531320,20.13,15756.00
1761618531523,0.00,15754.81
1761618531719,0.00,15745.41
1761618531923,0.00,15745.11
1761618532123,0.00,15744.52
1761618532323,20.20,15743.75
1761618532523,23.90,15740.97
1761618532723,24.84,15728.72
1761618532920,24.53,15728.06
1761618533123,36.02,15743.69
1761618533319,36.94,15747.70
1761618533523,41.36,15761.67
1761618533723,43.21,15767.70
1761618533923,43.31,15775.53
1761618534120,0.00,15788.56
1761618534323,0.00,15840.98
1761618534523,0.00,15828.42
1761618534723,31.35,15813.95
1761618534923,21.47,15813.64
1761618535120,30.57,15812.25
1761618535323,26.09,15860.34
1761618535523,0.00,15858.19
1761618535723,0.00,15853.31
1761618535923,20.29,15853.02
1761618536123,21.38,15852.45
1761618536321,0.00,15854.63
1761618536522,0.00,15858.80
1761618536723,0.00,15858.80
1761618536923,23.04,15854.39
1761618537123,21.12,15857.64
1761618537323,19.11,15856.77
1761618537523,29.81,15856.30
1761618537723,33.75,15851.23
1761618537920,32.05,15850.58
1761618538123,37.20,15848.41
1761618538321,42.77,15854.11
1761618538523,0.00,15851.47
1761618538723,0.00,15848.88
1761618538923,0.00,15848.88
1761618539123,21.26,15851.05
1761618539319,18.99,15850.58
1761618539523,21.60,15850.58
1761618539720,22.93,15850.58
1761618539923,0.00,15850.58
1761618540123,22.98,15849.44
1761618540323,18.75,15849.08
1761618540523,21.38,15851.48
1761618540723,20.75,15840.69
1761618540923,20.99,15840.69
1761618541123,21.52,15840.69
1761618541320,27.50,15834.56
1761618541523,34.16,15830.23
1761618541723,33.13,15830.23
1761618541923,29.56,15830.23
1761618542122,30.38,15830.23
1761618542323,34.78,15833.02
1761618542523,39.13,15861.88
1761618542723,29.56,15869.48
1761618542923,31.65,15869.13
1761618543123,30.63,15872.67
1761618543323,36.02,15875.11
1761618543523,35.63,15883.56
1761618543720,34.19,15956.06
1761618543922,36.59,15988.09
1761618544119,42.04,16120.59
1761618544322,29.38,16251.27
1761618544523,33.33,16257.42
1761618544723,45.63,16277.64
1761618544923,44.38,16315.69
1761618545123,41.51,16314.28
1761618545320,44.30,16311.19
1761618545521,42.24,16293.88
1761618545723,40.74,16248.56
1761618545923,39.62,16253.50
1761618546123,0.00,16265.77
1761618546323,0.00,16275.88
1761618546523,0.00,16275.88
1761618546723,0.00,16275.88
1761618546923,34.38,16287.64
1761618547123,32.30,16289.89
1761618547323,29.11,16267.58
1761618547523,21.88,16274.34
1761618547723,19.14,16273.72
1761618547923,19.25,16276.75
1761618548123,20.25,16279.56
1761618548323,21.38,16279.95
1761618548523,18.01,16283.02
1761618548723,16.56,16289.91
1761618548923,18.63,16289.69
1761618549123,16.98,16293.47
1761618549323,19.14,16293.47
1761618549523,23.27,16293.47
1761618549723,15.82,16293.47
1761618549923,18.01,16293.47
1761618550123,0.00,16305.30
1761618550323,18.75,16304.83
1761618550523,20.89,16305.38
1761618550723,0.00,16304.83
1761618550923,0.00,16312.47
1761618551118,0.00,16316.23
1761618551323,0.00,16315.72
1761618551523,18.63,16318.61
1761618551723,17.72,16318.61
1761618551923,19.88,16318.61
1761618552123,0.00,16318.61
1761618552322,0.00,16318.61
1761618552520,0.00,16310.03
1761618552723,18.78,16315.44
1761618552923,17.72,16314.95
1761618553121,17.50,16314.80
1761618553323,18.75,16318.56
1761618553523,19.75,16314.14
1761618553723,22.15,16317.27
1761618553919,21.79,16314.36
1761618554123,18.40,16313.84
1761618554323,16.98,16313.72
1761618554523,19.02,16313.06
1761618554723,28.48,16319.92
1761618554923,18.99,16255.41
1761618555123,18.13,16258.34
1761618555321,18.87,16257.98
1761618555521,18.24,16257.98
1761618555723,17.90,16254.14
1761618555923,21.12,16251.48
1761618556121,17.95,16251.33
1761618556322,18.63,16251.09
1761618556523,18.40,16251.09
1761618556720,18.30,16251.09
1761618556922,19.88,16260.80
1761618557119,17.61,16263.89
1761618557321,19.38,16262.66
1761618557523,18.63,16262.08
1761618557719,0.00,16261.41
1761618557923,0.00,16259.75
1761618558123,19.38,16262.16
1761618558323,18.13,16262.16
1761618558523,19.38,16262.16
1761618558723,18.75,16262.16
1761618558923,0.00,16262.88
1761618559123,0.00,16265.64
1761618559319,18.79,16265.42
1761618559523,16.98,16265.11
1761618559720,17.50,16264.86
1761618559919,18.99,16264.25
1761618560119,18.87,16262.95
1761618560323,19.14,16262.30
1761618560520,18.35,16263.97
1761618560723,20.99,16266.34
1761618560923,19.38,16268.52
