timestamp_ms,cpu_percent,used_memory_mb,total_memory_mb
1761615925949,56.173,56.805,4096.000
1761615926151,52.532,56.805,4096.000
1761615926357,66.867,56.805,4096.000
1761615926559,55.280,56.805,4096.000
1761615926760,62.577,56.805,4096.000
1761615926962,66.456,56.805,4096.000
1761615927174,55.294,56.805,4096.000
1761615927379,65.455,56.805,4096.000
1761615927580,0.000,56.805,4096.000
1761615927785,0.000,56.805,4096.000
1761615927991,59.756,56.805,4096.000
1761615928196,51.807,56.805,4096.000
1761615928402,57.500,56.805,4096.000
1761615928605,51.534,56.805,4096.000
1761615928810,69.939,56.805,4096.000
1761615929013,53.704,56.805,4096.000
1761615929218,53.333,56.805,4096.000
1761615929424,51.852,56.805,4096.000
1761615929629,0.000,56.805,4096.000
1761615929833,0.000,56.805,4096.000
1761615930039,59.674,56.805,4096.000
1761615930243,52.727,56.805,4096.000
1761615930447,59.375,56.805,4096.000
1761615930649,62.275,56.805,4096.000
1761615930852,61.111,56.805,4096.000
1761615931055,64.198,56.805,4096.000
1761615931267,76.023,58.805,4096.000
1761615931473,0.000,58.805,4096.000
1761615931677,0.000,58.805,4096.000
1761615931882,0.000,58.805,4096.000
1761615932088,62.175,58.805,4096.000
1761615932300,56.395,58.805,4096.000
1761615932505,59.006,58.805,4096.000
1761615932709,53.086,58.805,4096.000
1761615932910,68.323,58.805,4096.000
1761615933111,69.182,58.805,4096.000
1761615933313,52.201,58.805,4096.000
1761615933515,72.455,58.805,4096.000
1761615933720,74.843,58.805,4096.000
1761615933926,55.090,58.805,4096.000
1761615934131,66.667,58.805,4096.000
1761615934335,53.254,58.805,4096.000
1761615934540,70.000,58.805,4096.000
1761615934745,72.727,58.805,4096.000
1761615934951,0.000,58.805,4096.000
1761615935153,72.171,58.805,4096.000
1761615935355,75.625,58.805,4096.000
1761615935562,65.031,58.805,4096.000
1761615935763,58.025,58.805,4096.000
1761615935965,67.901,58.805,4096.000
1761615936171,58.788,58.805,4096.000
1761615936376,68.098,58.805,4096.000
1761615936586,57.831,58.805,4096.000
1761615936787,72.840,58.805,4096.000
1761615936992,0.000,58.805,4096.000
1761615937194,63.580,58.805,4096.000
1761615937400,59.763,58.805,4096.000
1761615937601,66.038,58.805,4096.000
1761615937811,56.805,58.805,4096.000
1761615938017,0.000,58.805,4096.000
1761615938218,66.871,58.805,4096.000
1761615938420,51.899,58.805,4096.000
1761615938625,62.805,58.805,4096.000
1761615938826,52.201,58.805,4096.000
1761615939032,0.000,58.805,4096.000
1761615939243,58.859,58.805,4096.000
1761615939444,56.707,58.805,4096.000
1761615939647,60.494,58.805,4096.000
1761615939852,52.147,58.805,4096.000
1761615940057,58.642,58.805,4096.000
1761615940262,64.024,58.805,4096.000
1761615940463,59.236,58.805,4096.000
1761615940665,60.843,58.805,4096.000
1761615940870,60.976,58.805,4096.000
1761615941073,70.370,58.805,4096.000
1761615941276,60.123,58.805,4096.000
1761615941487,80.952,58.805,4096.000
1761615941692,0.000,58.805,4096.000
1761615941895,0.000,58.805,4096.000
1761615942097,0.000,58.805,4096.000
1761615942302,74.884,58.805,4096.000
1761615942508,82.424,58.805,4096.000
1761615942716,0.000,58.805,4096.000
1761615942921,0.000,58.805,4096.000
1761615943127,0.000,58.805,4096.000
1761615943332,55.235,58.805,4096.000
1761615943539,75.301,58.805,4096.000
1761615943742,59.375,58.805,4096.000
1761615943944,52.174,58.805,4096.000
1761615944150,56.287,58.805,4096.000
1761615944350,62.264,58.805,4096.000
1761615944556,66.867,58.805,4096.000
1761615944761,56.627,58.805,4096.000
1761615944964,52.532,58.805,4096.000
1761615945166,54.321,58.805,4096.000
1761615945367,54.658,58.805,4096.000
1761615945569,54.658,58.805,4096.000
1761615945775,71.951,58.805,4096.000
1761615945980,53.892,58.805,4096.000
1761615946181,54.037,58.805,4096.000
1761615946387,56.522,58.805,4096.000
1761615946592,60.366,58.805,4096.000
1761615946793,0.000,60.805,4096.000
1761615946995,0.000,60.805,4096.000
1761615947198,0.000,60.805,4096.000
1761615947403,56.790,60.805,4096.000
1761615947609,56.707,60.805,4096.000
1761615947814,53.293,60.805,4096.000
1761615948019,76.687,60.805,4096.000
1761615948225,53.012,60.805,4096.000
1761615948430,51.553,60.805,4096.000
1761615948636,52.121,60.805,4096.000
1761615948841,0.000,60.805,4096.000
1761615949047,0.000,60.805,4096.000
1761615949252,0.000,60.805,4096.000
1761615949458,52.446,60.805,4096.000
1761615949661,78.049,60.805,4096.000
1761615949862,52.500,60.805,4096.000
1761615950067,52.410,60.805,4096.000
1761615950273,52.147,60.805,4096.000
1761615950478,50.909,60.805,4096.000
1761615950684,52.147,60.805,4096.000
1761615950889,79.518,60.805,4096.000
1761615951092,72.327,60.805,4096.000
1761615951295,83.030,60.805,4096.000
1761615951496,90.062,60.805,4096.000
1761615951703,78.049,60.805,4096.000
1761615951905,82.500,60.805,4096.000
1761615952110,54.762,60.805,4096.000
1761615952316,50.625,60.805,4096.000
1761615952521,53.529,60.805,4096.000
1761615952727,50.932,60.805,4096.000
1761615952928,52.795,60.805,4096.000
1761615953129,0.000,60.805,4096.000
1761615953332,0.000,60.805,4096.000
1761615953537,59.877,60.805,4096.000
1761615953740,52.439,60.805,4096.000
1761615953943,0.000,60.805,4096.000
1761615954148,0.000,60.805,4096.000
1761615954354,0.000,60.805,4096.000
1761615954559,59.663,60.805,4096.000
1761615954762,69.325,60.805,4096.000
1761615954967,63.190,60.805,4096.000
1761615955168,61.728,60.805,4096.000
1761615955370,57.143,60.805,4096.000
1761615955575,55.422,60.805,4096.000
1761615955776,54.194,60.805,4096.000
1761615955981,55.422,60.805,4096.000
1761615956187,65.854,60.805,4096.000
1761615956392,0.000,60.805,4096.000
1761615956598,56.193,60.805,4096.000
1761615956803,51.235,60.805,4096.000
1761615957006,55.280,60.805,4096.000
1761615957210,68.485,60.805,4096.000
1761615957415,52.439,60.805,4096.000
1761615957621,53.614,62.805,4096.000
1761615957826,55.556,62.805,4096.000
1761615958028,65.432,62.805,4096.000
1761615958233,72.222,62.805,4096.000
1761615958436,52.469,62.805,4096.000
1761615958641,52.121,62.805,4096.000
1761615958847,51.829,62.805,4096.000
1761615959049,52.469,62.805,4096.000
1761615959255,51.553,62.805,4096.000
1761615959460,52.410,62.805,4096.000
1761615959667,69.697,62.805,4096.000
1761615959868,64.417,62.805,4096.000
1761615960069,53.704,62.805,4096.000
1761615960270,52.532,62.805,4096.000
1761615960475,50.932,62.805,4096.000
1761615960684,57.558,62.805,4096.000
1761615960886,65.823,62.805,4096.000
1761615961088,0.000,62.805,4096.000
1761615961293,0.000,62.805,4096.000
1761615961498,0.000,62.805,4096.000
1761615961704,56.422,62.805,4096.000
1761615961905,52.174,62.805,4096.000
1761615962110,51.829,62.805,4096.000
1761615962315,79.878,62.805,4096.000
1761615962521,53.659,62.805,4096.000
1761615962724,53.086,62.805,4096.000
1761615962929,51.875,62.805,4096.000
1761615963134,76.331,62.805,4096.000
1761615963335,56.329,62.805,4096.000
1761615963541,53.892,62.805,4096.000
1761615963745,51.829,62.805,4096.000
1761615963952,67.073,62.805,4096.000
1761615964157,60.123,62.805,4096.000
1761615964358,53.704,62.805,4096.000
1761615964563,0.000,62.805,4096.000
1761615964764,65.432,62.805,4096.000
1761615964965,52.795,62.805,4096.000
1761615965170,53.086,62.805,4096.000
1761615965375,0.000,62.805,4096.000
1761615965580,0.000,62.805,4096.000
1761615965782,59.305,62.805,4096.000
1761615965984,53.125,62.805,4096.000
1761615966189,51.786,62.805,4096.000
1761615966391,52.761,62.805,4096.000
1761615966597,63.975,62.805,4096.000
1761615966799,53.704,62.805,4096.000
1761615967001,52.795,62.805,4096.000
1761615967206,68.675,62.805,4096.000
1761615967412,52.761,62.805,4096.000
1761615967617,52.147,62.805,4096.000
1761615967823,52.439,62.805,4096.000
1761615968028,72.455,62.805,4096.000
1761615968233,0.000,62.805,4096.000
1761615968438,0.000,62.805,4096.000
1761615968644,0.000,62.805,4096.000
1761615968849,55.436,62.805,4096.000
1761615969052,54.037,62.805,4096.000
1761615969257,78.049,62.805,4096.000
1761615969460,53.049,62.805,4096.000
1761615969665,58.788,62.805,4096.000
1761615969865,51.592,62.805,4096.000
1761615970071,51.852,62.805,4096.000
1761615970277,64.024,62.805,4096.000
1761615970481,59.036,62.805,4096.000
1761615970683,51.250,62.805,4096.000
1761615970883,61.783,62.805,4096.000
1761615971089,55.556,62.805,4096.000
1761615971294,76.543,62.805,4096.000
1761615971497,0.000,62.805,4096.000
1761615971702,0.000,62.805,4096.000
1761615971904,61.066,62.805,4096.000
1761615972104,64.596,62.805,4096.000
1761615972307,53.086,62.805,4096.000
1761615972512,51.534,62.805,4096.000
1761615972718,65.644,62.805,4096.000
1761615972920,51.829,62.805,4096.000
1761615973123,71.429,64.805,4096.000
1761615973329,52.439,64.805,4096.000
1761615973530,64.151,64.805,4096.000
1761615973732,62.048,64.805,4096.000
1761615973937,52.761,64.805,4096.000
1761615974139,71.250,64.805,4096.000
1761615974345,56.098,64.805,4096.000
1761615974545,73.750,64.805,4096.000
1761615974751,53.704,64.805,4096.000
1761615974956,73.214,64.805,4096.000
1761615975162,65.432,64.805,4096.000
1761615975367,60.241,64.805,4096.000
1761615975579,0.000,64.805,4096.000
1761615975782,0.000,64.805,4096.000
1761615975987,59.146,64.805,4096.000
1761615976193,68.452,64.805,4096.000
1761615976395,53.086,64.805,4096.000
1761615976601,52.147,64.805,4096.000
1761615976812,63.905,64.805,4096.000
1761615977020,56.707,64.805,4096.000
1761615977225,68.519,64.805,4096.000
1761615977430,66.864,64.805,4096.000
1761615977635,54.321,64.805,4096.000
1761615977840,68.485,64.805,4096.000
1761615978043,53.125,64.805,4096.000
1761615978248,53.049,64.805,4096.000
1761615978454,0.000,64.805,4096.000
1761615978660,0.000,64.805,4096.000
1761615978860,0.000,64.805,4096.000
1761615979066,63.359,64.805,4096.000
1761615979267,51.875,64.805,4096.000
1761615979470,52.500,64.805,4096.000
1761615979675,70.122,64.805,4096.000
1761615979878,51.220,64.805,4096.000
1761615980085,56.364,64.805,4096.000
1761615980290,64.024,64.805,4096.000
1761615980491,51.852,64.805,4096.000
1761615980697,63.354,64.805,4096.000
1761615980904,61.677,64.805,4096.000
1761615981110,57.831,64.805,4096.000
1761615981315,62.500,64.805,4096.000
1761615981520,71.176,64.805,4096.000
1761615981722,56.875,64.805,4096.000
1761615981928,77.778,64.805,4096.000
1761615982129,75.926,64.805,4096.000
1761615982334,72.393,64.805,4096.000
1761615982540,0.000,64.805,4096.000
1761615982745,0.000,64.805,4096.000
1761615982954,0.000,64.805,4096.000
1761615983159,69.499,64.805,4096.000
1761615983361,64.417,64.805,4096.000
1761615983567,65.031,64.805,4096.000
1761615983768,64.375,64.805,4096.000
1761615983968,69.939,64.805,4096.000
1761615984176,84.049,64.805,4096.000
1761615984381,79.268,64.805,4096.000
1761615984584,81.212,64.805,4096.000
1761615984788,56.522,64.805,4096.000
1761615984994,83.832,64.805,4096.000
1761615985197,73.006,64.805,4096.000
1761615985403,90.244,64.805,4096.000
1761615985608,79.141,64.805,4096.000
1761615985810,77.914,64.805,4096.000
1761615986012,53.503,64.805,4096.000
1761615986217,56.886,64.805,4096.000
1761615986433,59.884,64.805,4096.000
1761615986639,80.723,64.805,4096.000
1761615986844,52.469,64.805,4096.000
1761615987050,0.000,64.805,4096.000
1761615987250,53.538,64.805,4096.000
1761615987454,61.111,64.805,4096.000
1761615987656,51.875,64.805,4096.000
1761615987859,51.534,64.805,4096.000
1761615988064,52.727,64.805,4096.000
1761615988267,52.147,64.805,4096.000
1761615988473,60.000,66.805,4096.000
1761615988678,51.205,66.805,4096.000
1761615988879,61.875,66.805,4096.000
1761615989084,53.333,66.805,4096.000
1761615989286,52.147,66.805,4096.000
1761615989488,53.125,66.805,4096.000
1761615989693,52.174,66.805,4096.000
1761615989898,52.121,66.805,4096.000
1761615990100,51.852,66.805,4096.000
1761615990305,52.439,66.805,4096.000
1761615990510,51.553,66.805,4096.000
1761615990711,67.073,66.805,4096.000
1761615990913,50.625,66.805,4096.000
1761615991116,0.000,66.805,4096.000
1761615991321,61.585,66.805,4096.000
1761615991527,52.469,66.805,4096.000
1761615991732,51.534,66.805,4096.000
1761615991937,53.293,66.805,4096.000
1761615992143,52.410,66.805,4096.000
1761615992344,52.830,66.805,4096.000
1761615992550,67.284,66.805,4096.000
1761615992755,56.024,66.805,4096.000
1761615992957,52.174,66.805,4096.000
1761615993163,0.000,66.805,4096.000
1761615993368,54.878,66.805,4096.000
1761615993570,52.727,66.805,4096.000
1761615993772,79.114,66.805,4096.000
1761615993976,52.147,66.805,4096.000
1761615994181,52.795,66.805,4096.000
1761615994386,53.333,66.805,4096.000
1761615994588,73.620,66.805,4096.000
1761615994794,58.896,66.805,4096.000
1761615994995,53.704,66.805,4096.000
1761615995196,53.704,66.805,4096.000
1761615995397,55.063,66.805,4096.000
1761615995602,55.090,66.805,4096.000
1761615995806,54.037,66.805,4096.000
1761615996009,54.375,66.805,4096.000
1761615996210,70.807,66.805,4096.000
1761615996411,52.795,66.805,4096.000
1761615996616,53.614,66.805,4096.000
1761615996822,53.049,66.805,4096.000
1761615997026,52.174,66.805,4096.000
1761615997232,0.000,66.805,4096.000
1761615997435,55.963,66.805,4096.000
1761615997639,56.442,66.805,4096.000
1761615997842,52.469,66.805,4096.000
1761615998044,52.761,66.805,4096.000
1761615998250,0.000,66.805,4096.000
1761615998455,64.526,66.805,4096.000
1761615998660,53.614,66.805,4096.000
1761615998865,51.829,66.805,4096.000
1761615999070,51.250,66.805,4096.000
1761615999275,52.121,66.805,4096.000
1761615999476,52.795,66.805,4096.000
1761615999682,53.049,66.805,4096.000
1761615999888,52.727,66.805,4096.000
1761616000093,58.896,66.805,4096.000
1761616000294,98.160,66.805,4096.000
1761616000500,78.916,66.805,4096.000
1761616000705,76.687,66.805,4096.000
1761616000911,0.000,66.805,4096.000
1761616001116,0.000,66.805,4096.000
1761616001321,0.000,66.805,4096.000
1761616001526,67.530,66.805,4096.000
1761616001732,63.750,66.805,4096.000
1761616001934,67.073,66.805,4096.000
1761616002136,0.000,66.805,4096.000
1761616002350,0.000,66.805,4096.000
1761616002557,62.948,66.805,4096.000
1761616002762,62.733,66.805,4096.000
1761616002968,53.939,66.805,4096.000
1761616003169,55.975,66.805,4096.000
1761616003375,57.764,66.805,4096.000
1761616003579,54.545,66.805,4096.000
1761616003784,54.601,66.805,4096.000
1761616003989,54.545,68.805,4096.000
1761616004195,66.463,68.805,4096.000
1761616004397,76.829,68.805,4096.000
1761616004603,84.756,68.805,4096.000
1761616004805,89.506,68.805,4096.000
1761616005010,76.875,68.805,4096.000
1761616005215,86.585,68.805,4096.000
1761616005420,71.341,68.805,4096.000
1761616005620,75.309,68.805,4096.000
1761616005823,71.250,68.805,4096.000
1761616006029,65.476,68.805,4096.000
1761616006233,60.248,68.805,4096.000
1761616006438,67.273,68.805,4096.000
1761616006643,50.617,68.805,4096.000
1761616006849,56.707,68.805,4096.000
1761616007054,56.364,68.805,4096.000
1761616007255,45.000,68.805,4096.000
1761616007459,56.627,68.805,4096.000
1761616007665,53.333,68.805,4096.000
1761616007867,81.132,68.805,4096.000
1761616008069,55.215,68.805,4096.000
1761616008273,53.086,68.805,4096.000
1761616008478,61.350,68.805,4096.000
1761616008680,57.143,68.805,4096.000
1761616008883,52.121,68.805,4096.000
1761616009090,51.534,68.805,4096.000
1761616009295,52.121,68.805,4096.000
1761616009496,61.635,68.805,4096.000
1761616009698,52.830,68.805,4096.000
1761616009903,53.614,68.805,4096.000
1761616010106,60.870,68.805,4096.000
1761616010310,69.325,68.805,4096.000
1761616010512,61.111,68.805,4096.000
1761616010717,61.350,68.805,4096.000
1761616010922,54.268,68.805,4096.000
1761616011126,65.432,68.805,4096.000
1761616011328,62.805,68.805,4096.000
1761616011536,0.000,68.805,4096.000
1761616011743,59.760,68.805,4096.000
1761616011944,70.440,68.805,4096.000
1761616012149,52.121,68.805,4096.000
1761616012355,65.854,68.805,4096.000
1761616012561,57.669,68.805,4096.000
1761616012766,67.470,68.805,4096.000
1761616012969,53.086,68.805,4096.000
1761616013174,51.534,68.805,4096.000
1761616013380,60.000,68.805,4096.000
1761616013582,62.112,68.805,4096.000
1761616013784,51.875,68.805,4096.000
1761616013985,52.795,68.805,4096.000
1761616014191,77.576,68.805,4096.000
1761616014396,53.939,68.805,4096.000
1761616014597,51.572,68.805,4096.000
1761616014802,77.439,68.805,4096.000
1761616015007,59.509,68.805,4096.000
1761616015212,66.250,68.805,4096.000
1761616015419,67.262,68.805,4096.000
1761616015629,59.412,68.805,4096.000
1761616015831,72.222,68.805,4096.000
1761616016035,55.556,68.805,4096.000
1761616016238,72.222,68.805,4096.000
1761616016439,56.790,68.805,4096.000
1761616016642,0.000,68.805,4096.000
1761616016844,65.000,68.805,4096.000
1761616017046,54.268,68.805,4096.000
1761616017250,53.659,68.805,4096.000
1761616017455,70.552,68.805,4096.000
1761616017660,54.601,68.805,4096.000
1761616017865,69.091,68.805,4096.000
1761616018071,63.415,68.805,4096.000
1761616018272,56.688,68.805,4096.000
1761616018477,53.012,68.805,4096.000
1761616018683,71.429,68.805,4096.000
1761616018888,56.098,68.805,4096.000
1761616019094,51.553,68.805,4096.000
1761616019295,0.000,68.805,4096.000
1761616019497,0.000,70.805,4096.000
1761616019702,0.000,70.805,4096.000
1761616019908,58.923,70.805,4096.000
1761616020113,53.012,70.805,4096.000
1761616020319,52.761,70.805,4096.000
1761616020524,68.485,70.805,4096.000
1761616020730,0.000,70.805,4096.000
1761616020932,52.469,70.805,4096.000
1761616021138,69.697,70.805,4096.000
1761616021343,53.333,70.805,4096.000
1761616021549,0.000,70.805,4096.000
1761616021754,0.000,70.805,4096.000
1761616021956,62.062,70.805,4096.000
1761616022161,66.265,70.805,4096.000
1761616022366,52.410,70.805,4096.000
1761616022568,51.875,70.805,4096.000
1761616022773,71.166,70.805,4096.000
1761616022979,53.293,70.805,4096.000
1761616023184,52.147,70.805,4096.000
1761616023387,52.147,70.805,4096.000
1761616023591,72.671,70.805,4096.000
1761616023797,56.364,70.805,4096.000
1761616024002,52.121,70.805,4096.000
1761616024208,53.333,70.805,4096.000
1761616024410,76.687,70.805,4096.000
1761616024615,51.875,70.805,4096.000
1761616024816,53.704,70.805,4096.000
1761616025019,74.074,70.805,4096.000
1761616025224,56.707,70.805,4096.000
1761616025435,57.988,70.805,4096.000
1761616025638,68.712,70.805,4096.000
1761616025840,51.875,70.805,4096.000
1761616026044,69.512,70.805,4096.000
1761616026249,53.939,70.805,4096.000
1761616026455,67.485,70.805,4096.000
1761616026661,55.152,70.805,4096.000
1761616026864,53.704,70.805,4096.000
1761616027070,59.877,70.805,4096.000
1761616027275,64.072,70.805,4096.000
1761616027481,66.871,70.805,4096.000
1761616027683,58.025,70.805,4096.000
1761616027885,71.069,70.805,4096.000
1761616028091,68.072,70.805,4096.000
1761616028293,52.201,70.805,4096.000
1761616028499,72.619,70.805,4096.000
1761616028704,55.556,70.805,4096.000
1761616028910,52.121,70.805,4096.000
1761616029115,68.902,70.805,4096.000
1761616029321,52.410,70.805,4096.000
1761616029523,52.439,70.805,4096.000
1761616029733,54.321,70.805,4096.000
1761616029937,69.091,70.805,4096.000
1761616030138,52.500,70.805,4096.000
1761616030343,50.920,70.805,4096.000
1761616030548,67.665,70.805,4096.000
1761616030754,50.920,70.805,4096.000
1761616030955,51.553,70.805,4096.000
1761616031160,57.055,70.805,4096.000
1761616031366,57.669,70.805,4096.000
1761616031568,52.147,70.805,4096.000
1761616031772,65.060,70.805,4096.000
1761616031976,53.750,70.805,4096.000
1761616032182,71.515,70.805,4096.000
1761616032388,70.186,70.805,4096.000
1761616032593,62.275,70.805,4096.000
1761616032799,0.000,70.805,4096.000
1761616033000,0.000,70.805,4096.000
1761616033205,65.574,70.805,4096.000
1761616033407,69.565,70.805,4096.000
1761616033609,0.000,70.805,4096.000
1761616033815,0.000,70.805,4096.000
1761616034020,0.000,70.805,4096.000
1761616034225,66.616,70.805,4096.000
1761616034435,58.182,70.805,4096.000
1761616034641,75.610,70.805,4096.000
1761616034846,80.838,72.805,4096.000
1761616035051,82.099,72.805,4096.000
1761616035257,77.914,72.805,4096.000
1761616035460,60.000,72.805,4096.000
1761616035666,53.086,72.805,4096.000
1761616035866,53.416,72.805,4096.000
1761616036068,53.416,72.805,4096.000
1761616036272,80.124,72.805,4096.000
1761616036475,53.374,72.805,4096.000
1761616036676,53.086,72.805,4096.000
1761616036882,52.147,72.805,4096.000
1761616037084,57.862,72.805,4096.000
1761616037286,56.442,72.805,4096.000
1761616037491,55.488,72.805,4096.000
1761616037697,54.217,72.805,4096.000
1761616037902,54.878,72.805,4096.000
1761616038104,51.534,72.805,4096.000
1761616038307,52.500,72.805,4096.000
1761616038509,56.173,72.805,4096.000
1761616038714,0.000,72.805,4096.000
1761616038918,0.000,72.805,4096.000
1761616039127,0.000,72.805,4096.000
1761616039329,54.504,72.805,4096.000
1761616039533,51.553,72.805,4096.000
1761616039735,53.086,72.805,4096.000
1761616039936,0.000,72.805,4096.000
1761616040141,0.000,72.805,4096.000
1761616040342,55.464,72.805,4096.000
1761616040550,54.545,72.805,4096.000
1761616040755,58.434,72.805,4096.000
1761616040961,52.469,72.805,4096.000
1761616041167,63.473,72.805,4096.000
1761616041376,57.229,72.805,4096.000
1761616041581,64.024,72.805,4096.000
1761616041788,66.467,72.805,4096.000
1761616041991,74.233,72.805,4096.000
1761616042197,52.469,72.805,4096.000
1761616042412,58.960,72.805,4096.000
1761616042618,55.901,72.805,4096.000
1761616042823,62.651,72.805,4096.000
1761616043029,61.585,72.805,4096.000
1761616043234,52.727,72.805,4096.000
1761616043435,66.049,72.805,4096.000
1761616043641,52.469,72.805,4096.000
1761616043845,52.469,72.805,4096.000
1761616044048,73.939,72.805,4096.000
1761616044253,0.000,72.805,4096.000
1761616044456,62.154,72.805,4096.000
1761616044660,51.852,72.805,4096.000
1761616044863,53.374,72.805,4096.000
1761616045072,77.844,72.805,4096.000
1761616045275,55.828,72.805,4096.000
