timestamp_ms,cpu_percent,used_memory_mb,total_memory_mb
1761615598794,50.000,8.805,4096.000
1761615599000,31.902,8.805,4096.000
1761615599205,30.120,8.805,4096.000
1761615599410,0.000,8.805,4096.000
1761615599616,26.994,8.805,4096.000
1761615599821,53.614,8.805,4096.000
1761615600026,29.518,8.805,4096.000
1761615600231,26.708,8.805,4096.000
1761615600437,0.000,8.805,4096.000
1761615600648,28.701,8.805,4096.000
1761615600853,42.073,8.805,4096.000
1761615601057,28.049,8.805,4096.000
1761615601262,0.000,8.805,4096.000
1761615601468,0.000,8.805,4096.000
1761615601673,27.439,8.805,4096.000
1761615601878,43.114,8.805,4096.000
1761615602083,27.044,8.805,4096.000
1761615602289,30.120,8.805,4096.000
1761615602493,28.313,8.805,4096.000
1761615602706,31.548,8.805,4096.000
1761615602911,41.615,8.805,4096.000
1761615603116,29.091,8.805,4096.000
1761615603322,29.091,8.805,4096.000
1761615603525,49.080,8.805,4096.000
1761615603730,28.834,8.805,4096.000
1761615603936,29.940,8.805,4096.000
1761615604141,48.466,8.805,4096.000
1761615604346,54.938,8.805,4096.000
1761615604551,50.000,8.805,4096.000
1761615604763,57.310,8.805,4096.000
1761615604968,57.927,10.805,4096.000
1761615605173,36.810,10.805,4096.000
1761615605377,29.518,10.805,4096.000
1761615605582,0.000,10.805,4096.000
1761615605788,41.768,10.805,4096.000
1761615605991,29.012,10.805,4096.000
1761615606197,30.488,10.805,4096.000
1761615606402,59.627,10.805,4096.000
1761615606604,29.448,10.805,4096.000
1761615606810,30.675,10.805,4096.000
1761615607014,44.512,10.805,4096.000
1761615607220,43.976,10.805,4096.000
1761615607425,26.708,10.805,4096.000
1761615607630,29.518,10.805,4096.000
1761615607838,56.627,10.805,4096.000
1761615608043,32.927,10.805,4096.000
1761615608244,61.963,10.805,4096.000
1761615608445,27.564,10.805,4096.000
1761615608650,52.410,10.805,4096.000
1761615608856,28.659,10.805,4096.000
1761615609069,33.918,10.805,4096.000
1761615609270,50.000,10.805,4096.000
1761615609475,26.829,10.805,4096.000
1761615609680,0.000,10.805,4096.000
1761615609886,38.369,10.805,4096.000
1761615610086,27.044,10.805,4096.000
1761615610288,28.395,10.805,4096.000
1761615610494,26.380,10.805,4096.000
1761615610697,27.778,10.805,4096.000
1761615610899,42.593,10.805,4096.000
1761615611105,27.607,10.805,4096.000
1761615611310,28.049,10.805,4096.000
1761615611513,27.160,10.805,4096.000
1761615611719,41.667,10.805,4096.000
1761615611924,27.160,10.805,4096.000
1761615612129,27.879,10.805,4096.000
1761615612332,27.329,10.805,4096.000
1761615612537,0.000,10.805,4096.000
1761615612742,0.000,10.805,4096.000
1761615612947,30.408,10.805,4096.000
1761615613152,28.485,10.805,4096.000
1761615613357,43.827,10.805,4096.000
1761615613561,27.711,10.805,4096.000
1761615613763,26.415,10.805,4096.000
1761615613968,46.951,10.805,4096.000
1761615614173,27.439,10.805,4096.000
1761615614387,50.877,10.805,4096.000
1761615614593,57.317,10.805,4096.000
1761615614798,49.390,10.805,4096.000
1761615615000,60.843,10.805,4096.000
1761615615206,29.630,10.805,4096.000
1761615615411,0.000,10.805,4096.000
1761615615614,0.000,10.805,4096.000
1761615615819,0.000,10.805,4096.000
1761615616025,37.730,10.805,4096.000
1761615616230,28.049,10.805,4096.000
1761615616435,47.853,10.805,4096.000
1761615616640,27.879,10.805,4096.000
1761615616842,0.000,10.805,4096.000
1761615617047,36.890,10.805,4096.000
1761615617252,31.325,10.805,4096.000
1761615617453,26.752,10.805,4096.000
1761615617659,50.920,10.805,4096.000
1761615617864,28.916,10.805,4096.000
1761615618069,45.399,10.805,4096.000
1761615618274,43.478,10.805,4096.000
1761615618480,30.120,10.805,4096.000
1761615618680,41.139,10.805,4096.000
1761615618885,0.000,10.805,4096.000
1761615619091,35.758,10.805,4096.000
1761615619291,28.571,10.805,4096.000
1761615619497,28.743,10.805,4096.000
1761615619702,25.926,10.805,4096.000
1761615619907,44.172,10.805,4096.000
1761615620113,27.879,10.805,4096.000
1761615620318,42.683,12.805,4096.000
1761615620523,28.659,12.805,4096.000
1761615620728,0.000,12.805,4096.000
1761615620933,0.000,12.805,4096.000
1761615621139,27.198,12.805,4096.000
1761615621344,42.262,12.805,4096.000
1761615621549,0.000,12.805,4096.000
1761615621754,0.000,12.805,4096.000
1761615621960,0.000,12.805,4096.000
1761615622165,30.076,12.805,4096.000
1761615622365,29.560,12.805,4096.000
1761615622571,26.380,12.805,4096.000
1761615622777,37.952,12.805,4096.000
1761615622982,28.313,12.805,4096.000
1761615623186,27.160,12.805,4096.000
1761615623392,28.221,12.805,4096.000
1761615623597,45.399,12.805,4096.000
1761615623802,0.000,12.805,4096.000
1761615624006,0.000,12.805,4096.000
1761615624207,32.172,12.805,4096.000
1761615624413,41.818,12.805,4096.000
1761615624618,49.697,12.805,4096.000
1761615624823,37.805,12.805,4096.000
1761615625029,46.914,12.805,4096.000
1761615625234,46.951,12.805,4096.000
1761615625439,31.325,12.805,4096.000
1761615625644,40.741,12.805,4096.000
1761615625847,27.778,12.805,4096.000
1761615626052,44.512,12.805,4096.000
1761615626257,45.399,12.805,4096.000
1761615626462,26.380,12.805,4096.000
1761615626667,40.964,12.805,4096.000
1761615626872,0.000,12.805,4096.000
1761615627078,0.000,12.805,4096.000
1761615627283,33.537,12.805,4096.000
1761615627497,33.136,12.805,4096.000
1761615627699,35.220,12.805,4096.000
1761615627904,28.144,12.805,4096.000
1761615628114,41.420,12.805,4096.000
1761615628320,36.810,12.805,4096.000
1761615628525,45.062,12.805,4096.000
1761615628740,33.333,12.805,4096.000
1761615628945,35.366,12.805,4096.000
1761615629150,44.311,12.805,4096.000
1761615629356,28.485,12.805,4096.000
1761615629561,28.834,12.805,4096.000
1761615629766,0.000,12.805,4096.000
1761615629971,0.000,12.805,4096.000
1761615630176,0.000,12.805,4096.000
1761615630382,36.447,12.805,4096.000
1761615630587,28.485,12.805,4096.000
1761615630788,29.814,12.805,4096.000
1761615630994,29.268,12.805,4096.000
1761615631200,45.122,12.805,4096.000
1761615631402,27.950,12.805,4096.000
1761615631607,25.767,12.805,4096.000
1761615631812,0.000,12.805,4096.000
1761615632017,0.000,12.805,4096.000
1761615632222,0.000,12.805,4096.000
1761615632427,34.351,12.805,4096.000
1761615632630,28.313,12.805,4096.000
1761615632835,25.309,12.805,4096.000
1761615633039,0.000,12.805,4096.000
1761615633243,0.000,12.805,4096.000
1761615633451,36.917,12.805,4096.000
1761615633656,27.439,12.805,4096.000
1761615633861,40.373,12.805,4096.000
1761615634066,36.747,12.805,4096.000
1761615634272,26.543,12.805,4096.000
1761615634472,39.024,12.805,4096.000
1761615634677,36.970,12.805,4096.000
1761615634882,50.314,12.805,4096.000
1761615635088,38.323,12.805,4096.000
1761615635293,54.545,12.805,4096.000
1761615635500,43.373,12.805,4096.000
1761615635706,40.244,14.805,4096.000
1761615635911,26.994,14.805,4096.000
1761615636116,42.771,14.805,4096.000
1761615636318,39.355,14.805,4096.000
1761615636520,55.758,14.805,4096.000
1761615636725,27.160,14.805,4096.000
1761615636937,30.952,14.805,4096.000
1761615637139,36.810,14.805,4096.000
1761615637344,27.273,14.805,4096.000
1761615637549,42.331,14.805,4096.000
1761615637755,45.509,14.805,4096.000
1761615637961,40.625,14.805,4096.000
1761615638167,34.356,14.805,4096.000
1761615638372,50.299,14.805,4096.000
1761615638578,42.424,14.805,4096.000
1761615638783,40.741,14.805,4096.000
1761615638984,41.358,14.805,4096.000
1761615639187,41.718,14.805,4096.000
1761615639393,27.607,14.805,4096.000
1761615639598,43.827,14.805,4096.000
1761615639803,26.786,14.805,4096.000
1761615640004,43.038,14.805,4096.000
1761615640217,35.714,14.805,4096.000
1761615640431,42.775,14.805,4096.000
1761615640637,34.940,14.805,4096.000
1761615640839,26.708,14.805,4096.000
1761615641044,26.994,14.805,4096.000
1761615641245,0.000,14.805,4096.000
1761615641450,0.000,14.805,4096.000
1761615641653,37.732,14.805,4096.000
1761615641858,38.415,14.805,4096.000
1761615642068,31.765,14.805,4096.000
1761615642273,32.317,14.805,4096.000
1761615642478,36.585,14.805,4096.000
1761615642684,26.543,14.805,4096.000
1761615642889,36.747,14.805,4096.000
1761615643094,46.386,14.805,4096.000
1761615643299,36.420,14.805,4096.000
1761615643510,40.719,14.805,4096.000
1761615643714,42.169,14.805,4096.000
1761615643920,51.553,14.805,4096.000
1761615644125,37.126,14.805,4096.000
1761615644330,65.839,14.805,4096.000
1761615644536,53.012,14.805,4096.000
1761615644737,40.000,14.805,4096.000
1761615644942,29.012,14.805,4096.000
1761615645147,26.994,14.805,4096.000
1761615645352,47.590,14.805,4096.000
1761615645555,34.568,14.805,4096.000
1761615645760,33.533,14.805,4096.000
1761615645966,25.926,14.805,4096.000
1761615646171,28.049,14.805,4096.000
1761615646372,26.582,14.805,4096.000
1761615646577,26.829,14.805,4096.000
1761615646782,39.521,14.805,4096.000
1761615646987,26.543,14.805,4096.000
1761615647190,27.607,14.805,4096.000
1761615647395,25.610,14.805,4096.000
1761615647600,26.543,14.805,4096.000
1761615647805,26.994,14.805,4096.000
1761615648011,27.545,14.805,4096.000
1761615648216,45.122,14.805,4096.000
1761615648421,29.012,14.805,4096.000
1761615648623,35.404,14.805,4096.000
1761615648828,29.697,14.805,4096.000
1761615649034,46.667,14.805,4096.000
1761615649235,27.673,14.805,4096.000
1761615649440,29.193,14.805,4096.000
1761615649645,30.357,14.805,4096.000
1761615649850,26.829,14.805,4096.000
1761615650055,26.829,14.805,4096.000
1761615650261,49.383,14.805,4096.000
1761615650466,27.545,14.805,4096.000
1761615650671,26.875,14.805,4096.000
1761615650874,27.607,14.805,4096.000
1761615651079,27.879,16.805,4096.000
1761615651284,26.708,16.805,4096.000
1761615651490,27.607,16.805,4096.000
1761615651695,25.904,16.805,4096.000
1761615651900,51.497,16.805,4096.000
1761615652105,26.994,16.805,4096.000
1761615652310,0.000,16.805,4096.000
1761615652516,0.000,16.805,4096.000
1761615652721,0.000,16.805,4096.000
1761615652923,27.939,16.805,4096.000
1761615653126,25.949,16.805,4096.000
1761615653327,27.607,16.805,4096.000
1761615653533,26.994,16.805,4096.000
1761615653738,28.485,16.805,4096.000
1761615653943,46.667,16.805,4096.000
1761615654149,26.543,16.805,4096.000
1761615654354,25.309,16.805,4096.000
1761615654559,27.160,16.805,4096.000
1761615654764,60.000,16.805,4096.000
1761615654969,26.087,16.805,4096.000
1761615655175,34.731,16.805,4096.000
1761615655377,27.500,16.805,4096.000
1761615655580,47.531,16.805,4096.000
1761615655785,0.000,16.805,4096.000
1761615655990,26.970,16.805,4096.000
1761615656196,27.439,16.805,4096.000
1761615656405,37.576,16.805,4096.000
1761615656605,0.000,16.805,4096.000
1761615656811,0.000,16.805,4096.000
1761615657016,33.197,16.805,4096.000
1761615657217,28.571,16.805,4096.000
1761615657422,26.994,16.805,4096.000
1761615657626,27.879,16.805,4096.000
1761615657831,50.000,16.805,4096.000
1761615658037,28.313,16.805,4096.000
1761615658242,26.543,16.805,4096.000
1761615658447,47.879,16.805,4096.000
1761615658652,28.395,16.805,4096.000
1761615658857,26.829,16.805,4096.000
1761615659062,46.012,16.805,4096.000
1761615659267,27.108,16.805,4096.000
1761615659472,0.000,16.805,4096.000
1761615659676,0.000,16.805,4096.000
1761615659880,0.000,16.805,4096.000
1761615660087,30.581,16.805,4096.000
1761615660290,44.172,16.805,4096.000
1761615660495,26.994,16.805,4096.000
1761615660696,27.500,16.805,4096.000
1761615660902,0.000,16.805,4096.000
1761615661103,27.301,16.805,4096.000
1761615661309,28.743,16.805,4096.000
1761615661514,26.087,16.805,4096.000
1761615661714,41.975,16.805,4096.000
1761615661920,37.805,16.805,4096.000
1761615662125,25.926,16.805,4096.000
1761615662330,26.829,16.805,4096.000
1761615662535,27.273,16.805,4096.000
1761615662738,26.250,16.805,4096.000
1761615662943,28.743,16.805,4096.000
1761615663147,26.250,16.805,4096.000
1761615663352,25.926,16.805,4096.000
1761615663557,0.000,16.805,4096.000
1761615663762,0.000,16.805,4096.000
1761615663967,0.000,16.805,4096.000
1761615664173,32.979,16.805,4096.000
1761615664377,26.543,16.805,4096.000
1761615664583,44.311,16.805,4096.000
1761615664788,27.273,16.805,4096.000
1761615664989,56.522,16.805,4096.000
1761615665202,34.320,16.805,4096.000
1761615665405,37.654,16.805,4096.000
1761615665610,27.607,16.805,4096.000
1761615665815,26.380,16.805,4096.000
1761615666017,44.444,16.805,4096.000
1761615666218,27.500,16.805,4096.000
1761615666423,27.160,18.805,4096.000
1761615666628,43.373,18.805,4096.000
1761615666831,27.778,18.805,4096.000
1761615667036,29.091,18.805,4096.000
1761615667238,42.945,18.805,4096.000
1761615667444,28.221,18.805,4096.000
1761615667646,27.950,18.805,4096.000
1761615667851,27.160,18.805,4096.000
1761615668056,34.731,18.805,4096.000
1761615668262,39.264,18.805,4096.000
1761615668467,43.636,18.805,4096.000
1761615668672,28.395,18.805,4096.000
1761615668878,45.455,18.805,4096.000
1761615669083,40.606,18.805,4096.000
1761615669288,27.607,18.805,4096.000
1761615669494,26.829,18.805,4096.000
1761615669699,44.512,18.805,4096.000
1761615669904,26.543,18.805,4096.000
1761615670109,0.000,18.805,4096.000
1761615670312,35.185,18.805,4096.000
1761615670518,27.059,18.805,4096.000
1761615670719,27.044,18.805,4096.000
1761615670924,0.000,18.805,4096.000
1761615671129,0.000,18.805,4096.000
1761615671334,32.587,18.805,4096.000
1761615671537,26.250,18.805,4096.000
1761615671742,27.976,18.805,4096.000
1761615671947,0.000,18.805,4096.000
1761615672151,0.000,18.805,4096.000
1761615672356,31.352,18.805,4096.000
1761615672561,30.675,18.805,4096.000
1761615672766,28.916,18.805,4096.000
1761615672969,25.625,18.805,4096.000
1761615673181,30.588,18.805,4096.000
1761615673386,36.970,18.805,4096.000
1761615673592,28.485,18.805,4096.000
1761615673797,45.342,18.805,4096.000
1761615674002,28.144,18.805,4096.000
1761615674205,0.000,18.805,4096.000
1761615674406,34.985,18.805,4096.000
1761615674611,26.994,18.805,4096.000
1761615674816,40.854,18.805,4096.000
1761615675021,54.037,18.805,4096.000
1761615675226,38.037,18.805,4096.000
1761615675428,39.634,18.805,4096.000
1761615675634,26.380,18.805,4096.000
1761615675839,40.000,18.805,4096.000
1761615676039,27.329,18.805,4096.000
1761615676244,44.172,18.805,4096.000
1761615676445,39.024,18.805,4096.000
1761615676650,26.708,18.805,4096.000
1761615676856,27.439,18.805,4096.000
1761615677061,27.879,18.805,4096.000
1761615677266,42.945,18.805,4096.000
1761615677471,27.273,18.805,4096.000
1761615677676,43.210,18.805,4096.000
1761615677881,26.829,18.805,4096.000
1761615678086,27.439,18.805,4096.000
1761615678291,47.531,18.805,4096.000
1761615678496,44.643,18.805,4096.000
1761615678701,28.571,18.805,4096.000
1761615678904,42.236,18.805,4096.000
1761615679109,42.424,18.805,4096.000
1761615679313,35.583,18.805,4096.000
1761615679519,30.909,18.805,4096.000
1761615679724,28.395,18.805,4096.000
1761615679929,38.922,18.805,4096.000
1761615680134,26.087,18.805,4096.000
1761615680339,0.000,18.805,4096.000
1761615680542,33.945,18.805,4096.000
1761615680747,27.607,18.805,4096.000
1761615680952,27.108,18.805,4096.000
1761615681156,28.931,18.805,4096.000
1761615681361,41.566,18.805,4096.000
1761615681566,26.380,18.805,4096.000
1761615681770,36.810,20.805,4096.000
1761615681972,26.994,20.805,4096.000
1761615682177,0.000,20.805,4096.000
1761615682382,0.000,20.805,4096.000
1761615682587,30.533,20.805,4096.000
1761615682792,28.313,20.805,4096.000
1761615682993,40.491,20.805,4096.000
1761615683198,25.466,20.805,4096.000
1761615683403,27.879,20.805,4096.000
1761615683608,41.718,20.805,4096.000
1761615683813,27.879,20.805,4096.000
1761615684017,0.000,20.805,4096.000
1761615684223,0.000,20.805,4096.000
1761615684428,0.000,20.805,4096.000
1761615684628,35.692,20.805,4096.000
1761615684836,41.566,20.805,4096.000
1761615685047,57.059,20.805,4096.000
1761615685252,43.210,20.805,4096.000
1761615685458,49.080,20.805,4096.000
1761615685659,45.963,20.805,4096.000
1761615685865,28.144,20.805,4096.000
1761615686070,44.512,20.805,4096.000
1761615686275,29.878,20.805,4096.000
1761615686480,43.373,20.805,4096.000
1761615686686,50.617,20.805,4096.000
1761615686889,33.951,20.805,4096.000
1761615687094,29.697,20.805,4096.000
1761615687299,0.000,20.805,4096.000
1761615687504,0.000,20.805,4096.000
1761615687709,32.449,20.805,4096.000
1761615687915,43.902,20.805,4096.000
1761615688120,44.242,20.805,4096.000
1761615688325,27.879,20.805,4096.000
1761615688534,61.446,20.805,4096.000
1761615688739,51.875,20.805,4096.000
1761615688945,46.108,20.805,4096.000
1761615689150,45.122,20.805,4096.000
1761615689355,43.293,20.805,4096.000
1761615689569,31.977,20.805,4096.000
1761615689772,39.623,20.805,4096.000
1761615689977,28.659,20.805,4096.000
1761615690183,0.000,20.805,4096.000
1761615690383,0.000,20.805,4096.000
1761615690585,0.000,20.805,4096.000
1761615690790,40.399,20.805,4096.000
1761615690994,26.875,20.805,4096.000
1761615691195,27.607,20.805,4096.000
1761615691400,26.829,20.805,4096.000
1761615691605,43.827,20.805,4096.000
1761615691806,27.160,20.805,4096.000
1761615692012,36.364,20.805,4096.000
1761615692217,0.000,20.805,4096.000
1761615692422,0.000,20.805,4096.000
1761615692626,0.000,20.805,4096.000
1761615692831,31.250,20.805,4096.000
1761615693036,36.196,20.805,4096.000
1761615693243,0.000,20.805,4096.000
1761615693449,0.000,20.805,4096.000
1761615693653,0.000,20.805,4096.000
1761615693859,34.656,20.805,4096.000
1761615694062,55.152,20.805,4096.000
1761615694270,31.098,20.805,4096.000
1761615694475,43.114,20.805,4096.000
1761615694680,46.012,20.805,4096.000
1761615694895,39.766,20.805,4096.000
1761615695100,43.293,20.805,4096.000
1761615695306,47.853,20.805,4096.000
1761615695508,68.323,20.805,4096.000
1761615695711,64.780,20.805,4096.000
1761615695916,48.810,20.805,4096.000
1761615696121,29.268,20.805,4096.000
1761615696327,26.708,20.805,4096.000
1761615696532,27.219,20.805,4096.000
1761615696737,51.852,20.805,4096.000
1761615696942,26.543,20.805,4096.000
1761615697147,26.667,22.805,4096.000
1761615697353,39.877,22.805,4096.000
1761615697558,28.571,22.805,4096.000
1761615697761,0.000,22.805,4096.000
1761615697966,26.462,22.805,4096.000
1761615698168,33.540,22.805,4096.000
1761615698373,26.829,22.805,4096.000
1761615698578,27.439,22.805,4096.000
1761615698784,42.236,22.805,4096.000
1761615698989,26.667,22.805,4096.000
1761615699194,27.273,22.805,4096.000
1761615699396,0.000,22.805,4096.000
1761615699597,0.000,22.805,4096.000
1761615699801,0.000,22.805,4096.000
1761615700006,31.790,22.805,4096.000
1761615700209,26.543,22.805,4096.000
1761615700414,27.108,22.805,4096.000
1761615700614,26.875,22.805,4096.000
1761615700820,27.879,22.805,4096.000
1761615701025,27.329,22.805,4096.000
1761615701230,28.743,22.805,4096.000
1761615701434,27.778,22.805,4096.000
1761615701640,25.610,22.805,4096.000
1761615701845,52.174,22.805,4096.000
1761615702047,26.543,22.805,4096.000
1761615702249,27.607,22.805,4096.000
1761615702454,27.439,22.805,4096.000
1761615702659,26.220,22.805,4096.000
1761615702863,27.879,22.805,4096.000
1761615703068,25.625,22.805,4096.000
1761615703273,32.515,22.805,4096.000
1761615703476,0.000,22.805,4096.000
1761615703681,0.000,22.805,4096.000
1761615703885,0.000,22.805,4096.000
1761615704090,34.202,22.805,4096.000
1761615704290,27.950,22.805,4096.000
1761615704495,0.000,22.805,4096.000
1761615704701,0.000,22.805,4096.000
1761615704906,0.000,22.805,4096.000
1761615705118,29.003,22.805,4096.000
1761615705320,37.423,22.805,4096.000
1761615705525,27.711,22.805,4096.000
1761615705726,26.115,22.805,4096.000
1761615705928,26.708,22.805,4096.000
1761615706134,52.439,22.805,4096.000
1761615706339,42.683,22.805,4096.000
1761615706543,27.879,22.805,4096.000
1761615706749,26.994,22.805,4096.000
1761615706954,27.273,22.805,4096.000
1761615707159,27.439,22.805,4096.000
1761615707364,27.439,22.805,4096.000
1761615707569,25.786,22.805,4096.000
1761615707774,50.888,22.805,4096.000
1761615707979,25.309,22.805,4096.000
1761615708185,25.767,22.805,4096.000
1761615708386,26.582,22.805,4096.000
1761615708589,27.381,22.805,4096.000
1761615708795,52.761,22.805,4096.000
1761615708998,26.994,22.805,4096.000
1761615709202,26.087,22.805,4096.000
1761615709407,26.829,22.805,4096.000
1761615709612,27.879,22.805,4096.000
1761615709817,47.561,22.805,4096.000
1761615710023,27.778,22.805,4096.000
1761615710228,27.545,22.805,4096.000
1761615710433,26.543,22.805,4096.000
1761615710634,27.160,22.805,4096.000
1761615710839,28.049,22.805,4096.000
1761615711045,0.000,22.805,4096.000
1761615711248,27.607,22.805,4096.000
1761615711453,27.160,22.805,4096.000
1761615711658,0.000,22.805,4096.000
1761615711863,0.000,22.805,4096.000
1761615712064,0.000,22.805,4096.000
1761615712265,34.568,22.805,4096.000
1761615712470,28.144,24.805,4096.000
1761615712676,33.951,24.805,4096.000
1761615712881,30.488,24.805,4096.000
1761615713086,29.518,24.805,4096.000
1761615713288,28.395,24.805,4096.000
1761615713494,28.221,24.805,4096.000
1761615713699,28.659,24.805,4096.000
1761615713903,54.321,24.805,4096.000
1761615714108,26.380,24.805,4096.000
1761615714313,28.049,24.805,4096.000
1761615714519,26.667,24.805,4096.000
1761615714719,26.708,24.805,4096.000
1761615714924,26.708,24.805,4096.000
1761615715129,50.610,24.805,4096.000
1761615715334,26.829,24.805,4096.000
1761615715539,64.072,24.805,4096.000
1761615715745,25.926,24.805,4096.000
1761615715950,27.439,24.805,4096.000
1761615716154,0.000,24.805,4096.000
1761615716360,32.931,24.805,4096.000
1761615716566,35.802,24.805,4096.000
1761615716768,0.000,24.805,4096.000
1761615716973,0.000,24.805,4096.000
1761615717175,0.000,24.805,4096.000
1761615717380,27.119,24.805,4096.000
1761615717585,26.380,24.805,4096.000
1761615717787,0.000,24.805,4096.000
1761615717992,0.000,24.805,4096.000
1761615718197,0.000,24.805,4096.000
1761615718402,33.435,24.805,4096.000
1761615718610,45.509,24.805,4096.000
1761615718816,33.537,24.805,4096.000
1761615719019,27.044,24.805,4096.000
1761615719224,45.181,24.805,4096.000
1761615719429,27.879,24.805,4096.000
1761615719631,26.708,24.805,4096.000
1761615719836,27.160,24.805,4096.000
1761615720041,29.940,24.805,4096.000
1761615720247,48.148,24.805,4096.000
1761615720447,26.415,24.805,4096.000
1761615720653,26.543,24.805,4096.000
1761615720858,28.313,24.805,4096.000
1761615721063,28.144,24.805,4096.000
1761615721268,27.329,24.805,4096.000
1761615721469,50.307,24.805,4096.000
1761615721675,26.667,24.805,4096.000
1761615721877,26.708,24.805,4096.000
1761615722083,26.380,24.805,4096.000
1761615722288,26.994,24.805,4096.000
1761615722489,27.329,24.805,4096.000
1761615722695,25.610,24.805,4096.000
1761615722900,28.313,24.805,4096.000
1761615723110,0.000,24.805,4096.000
1761615723316,0.000,24.805,4096.000
1761615723519,36.566,24.805,4096.000
1761615723725,26.994,24.805,4096.000
1761615723930,26.380,24.805,4096.000
1761615724142,33.728,24.805,4096.000
1761615724348,37.126,24.805,4096.000
1761615724551,27.778,24.805,4096.000
1761615724754,26.829,24.805,4096.000
1761615724959,44.720,24.805,4096.000
1761615725170,0.000,24.805,4096.000
1761615725372,0.000,24.805,4096.000
1761615725576,39.554,24.805,4096.000
1761615725780,25.926,24.805,4096.000
1761615725982,40.373,24.805,4096.000
1761615726188,27.711,24.805,4096.000
1761615726392,40.491,24.805,4096.000
1761615726597,28.049,24.805,4096.000
1761615726802,25.153,24.805,4096.000
1761615727008,0.000,24.805,4096.000
1761615727211,0.000,24.805,4096.000
1761615727417,0.000,24.805,4096.000
1761615727617,36.600,24.805,4096.000
1761615727822,28.049,26.805,4096.000
1761615728028,25.926,26.805,4096.000
1761615728233,28.313,26.805,4096.000
1761615728438,47.826,26.805,4096.000
1761615728640,26.087,26.805,4096.000
1761615728845,43.636,26.805,4096.000
1761615729050,46.012,26.805,4096.000
1761615729255,26.380,26.805,4096.000
1761615729457,44.785,26.805,4096.000
1761615729663,28.313,26.805,4096.000
1761615729868,42.331,26.805,4096.000
1761615730069,28.481,26.805,4096.000
1761615730270,29.012,26.805,4096.000
1761615730476,28.144,26.805,4096.000
1761615730681,44.785,26.805,4096.000
1761615730886,28.313,26.805,4096.000
1761615731091,26.087,26.805,4096.000
1761615731295,28.485,26.805,4096.000
1761615731496,25.625,26.805,4096.000
1761615731701,48.148,26.805,4096.000
1761615731906,26.220,26.805,4096.000
1761615732112,26.829,26.805,4096.000
1761615732317,44.242,26.805,4096.000
1761615732522,26.667,26.805,4096.000
1761615732726,25.786,26.805,4096.000
1761615732931,27.711,26.805,4096.000
1761615733136,27.439,26.805,4096.000
1761615733341,38.554,26.805,4096.000
1761615733546,27.439,26.805,4096.000
1761615733751,27.160,26.805,4096.000
1761615733956,41.463,26.805,4096.000
1761615734162,27.160,26.805,4096.000
1761615734363,44.512,26.805,4096.000
1761615734568,25.625,26.805,4096.000
1761615734773,43.114,26.805,4096.000
1761615734976,38.650,26.805,4096.000
1761615735181,38.415,26.805,4096.000
1761615735386,37.654,26.805,4096.000
1761615735591,52.695,26.805,4096.000
1761615735797,50.617,26.805,4096.000
1761615736002,43.902,26.805,4096.000
1761615736206,0.000,26.805,4096.000
1761615736411,0.000,26.805,4096.000
1761615736617,0.000,26.805,4096.000
1761615736822,37.060,26.805,4096.000
1761615737027,40.244,26.805,4096.000
1761615737232,27.711,26.805,4096.000
1761615737437,0.000,26.805,4096.000
