timestamp_ms,book_id,latency_ms,cpu_percent,used_memory_mb,total_memory_mb
1761826243326,55168,603.121,0.00,47.55,4112.52
1761826243326,39331,603.349,0.00,47.55,4112.52
1761826243333,32049,603.212,0.00,47.55,4112.52
1761826243930,16961,604.319,0.28,48.07,4112.52
1761826243931,53782,604.197,0.00,48.07,4112.52
1761826243938,34372,603.318,12.50,48.18,4112.52
1761826243938,55665,604.860,0.00,48.18,4112.52
1761826244536,53332,604.783,0.28,48.87,4112.52
1761826244536,15655,604.298,0.00,48.87,4112.52
1761826244541,38753,603.177,0.00,48.87,4112.52
1761826244541,26985,602.782,0.00,48.87,4112.52
1761826245143,60182,605.923,0.28,49.40,4112.52
1761826245144,9717,606.681,0.00,49.40,4112.52
1761826245146,51592,604.418,33.33,49.40,4112.52
1761826245146,13518,604.370,0.00,49.74,4112.52
1761826245753,10739,607.757,0.42,49.93,4112.52
1761826245753,60574,605.700,0.00,49.93,4112.52
1761826245754,2453,608.042,0.00,49.93,4112.52
1761826245754,40120,605.841,0.00,49.93,4112.52
1761826246359,47191,604.839,0.14,50.19,4112.52
1761826246360,4352,605.147,50.00,50.72,4112.52
1761826246360,66801,604.622,0.00,50.72,4112.52
1761826246361,14110,605.096,0.00,50.72,4112.52
1761826246969,29284,607.492,0.69,50.82,4112.52
1761826246970,39606,606.928,0.00,50.82,4112.52
1761826246970,39584,606.949,0.00,50.82,4112.52
1761826246970,58914,608.867,0.00,50.82,4112.52
1761826247578,38618,606.525,0.55,51.34,4112.52
1761826247578,47131,606.136,0.00,51.34,4112.52
1761826247579,1782,607.232,0.00,51.34,4112.52
1761826247579,47017,606.900,0.00,51.34,4112.52
1761826248185,60669,605.486,0.28,52.27,4112.52
1761826248185,18964,605.089,0.00,52.27,4112.52
1761826248186,65825,606.421,0.00,52.27,4112.52
1761826248186,46777,605.661,0.00,52.27,4112.52
1761826248792,50750,606.310,0.28,52.90,4112.52
1761826248793,29160,605.748,0.00,52.90,4112.52
1761826248793,34566,605.985,0.00,52.90,4112.52
1761826248793,49156,605.545,0.00,52.90,4112.52
1761826249400,30450,606.332,0.42,53.54,4112.52
1761826249400,50323,606.507,0.00,53.54,4112.52
1761826249400,49811,606.091,0.00,53.54,4112.52
1761826249401,48971,605.671,0.00,53.54,4112.52
1761826250006,64057,605.266,0.14,53.74,4112.52
1761826250007,48998,605.532,0.00,53.74,4112.52
1761826250007,3451,604.839,0.00,53.74,4112.52
1761826250008,63001,605.318,0.00,53.74,4112.52
1761826250613,2394,606.389,0.28,54.25,4112.52
1761826250614,68553,605.371,0.00,54.25,4112.52
1761826250614,62169,604.845,0.00,54.25,4112.52
1761826250614,12723,605.700,0.00,54.25,4112.52
1761826251221,34722,605.734,0.28,54.82,4112.52
1761826251222,1599,606.200,0.00,54.82,4112.52
1761826251222,46559,606.460,0.00,54.82,4112.52
1761826251222,498,606.555,0.00,54.82,4112.52
1761826251829,56945,606.199,0.41,55.11,4112.52
1761826251830,13743,607.243,0.00,55.11,4112.52
1761826251830,33371,606.728,50.00,55.11,4112.52
1761826251831,5197,606.853,0.00,55.11,4112.52
1761826252437,23799,606.008,0.28,55.85,4112.52
1761826252437,30939,605.303,0.00,55.85,4112.52
1761826252438,28790,606.272,0.00,55.85,4112.52
1761826252438,61275,605.685,0.00,55.85,4112.52
1761826253053,42030,614.901,0.41,56.48,4112.52
1761826253054,54980,614.683,0.00,56.48,4112.52
1761826253054,54677,614.878,0.00,56.48,4112.52
1761826253668,24410,606.716,0.82,56.87,4112.52
1761826253668,55426,606.973,0.00,57.20,4112.52
1761826253669,21603,606.956,0.00,57.20,4112.52
1761826253669,59089,606.974,0.00,57.54,4112.52
1761826254281,20934,612.331,0.00,57.83,4112.52
1761826254281,36410,611.269,0.00,57.83,4112.52
1761826254281,53625,610.414,0.28,57.83,4112.52
1761826254283,31021,611.945,0.00,57.83,4112.52
1761826254894,69329,612.517,5.49,58.03,4112.52
1761826254894,45913,612.257,0.00,58.03,4112.52
1761826254895,47370,610.863,0.00,58.03,4112.52
1761826254895,43965,612.715,0.00,58.03,4112.52
1761826255506,58053,609.499,0.14,58.69,4112.52
1761826255507,60399,612.014,50.00,58.69,4112.52
1761826255508,48171,612.817,100.00,58.69,4112.52
1761826255510,33149,615.245,0.00,58.69,4112.52
1761826256117,59429,609.330,0.14,59.10,4112.52
1761826256117,62193,605.370,0.00,59.10,4112.52
1761826256117,7624,609.227,0.00,59.10,4112.52
1761826256118,8739,608.295,0.00,59.10,4112.52
1761826256724,25019,606.762,0.55,60.22,4112.52
1761826256725,11412,606.876,0.00,60.55,4112.52
1761826256725,31925,606.431,0.00,60.55,4112.52
1761826256726,65178,606.076,0.00,60.55,4112.52
1761826257333,39353,607.074,0.42,60.68,4112.52
1761826257333,36768,607.099,0.00,60.68,4112.52
1761826257334,65332,606.230,100.00,60.68,4112.52
1761826257334,29921,606.718,0.00,60.68,4112.52
1761826257937,19223,603.306,0.00,60.87,4112.52
1761826257937,69152,602.632,0.00,60.87,4112.52
1761826257938,62362,602.958,0.00,60.87,4112.52
1761826257938,60232,604.063,0.00,60.87,4112.52
1761826258542,10231,603.870,0.00,61.52,4112.52
1761826258542,21630,603.995,0.00,61.52,4112.52
1761826258542,39619,604.175,0.00,61.52,4112.52
1761826258542,61116,604.368,0.00,61.52,4112.52
1761826259148,63159,605.204,0.42,61.71,4112.52
1761826259148,65324,605.033,0.00,61.71,4112.52
1761826259149,37754,605.042,0.00,61.71,4112.52
1761826259149,8301,605.114,0.00,61.71,4112.52
1761826259754,51904,605.179,0.14,62.78,4112.52
1761826259754,14425,604.478,0.00,62.78,4112.52
1761826259754,6157,604.156,0.00,62.78,4112.52
1761826259754,14942,604.824,0.00,62.78,4112.52
1761826260359,61452,604.253,0.42,11.83,4112.52
1761826260359,17194,604.148,0.00,11.83,4112.52
1761826260359,65276,604.027,0.00,11.83,4112.52
1761826260367,9459,612.433,22.22,11.83,4112.52
1761826260966,26255,606.071,0.14,12.01,4112.52
1761826260966,65292,606.063,0.00,12.01,4112.52
1761826260967,41216,605.619,0.00,12.01,4112.52
1761826260971,714,603.762,16.67,12.01,4112.52
1761826261573,60371,606.001,0.28,12.22,4112.52
1761826261573,41430,605.274,0.00,12.22,4112.52
1761826261573,20424,605.669,0.00,12.22,4112.52
1761826261575,68196,603.815,0.00,12.44,4112.52
1761826262177,11041,603.934,0.28,12.55,4112.52
1761826262177,35688,603.324,0.00,12.55,4112.52
1761826262177,31765,603.597,0.00,12.55,4112.52
1761826262179,67172,603.018,0.00,12.55,4112.52
1761826262784,43545,605.628,0.28,13.55,4112.52
1761826262784,27647,606.057,0.00,13.55,4112.52
1761826262784,42474,606.038,0.00,13.55,4112.52
1761826262785,20561,604.575,0.00,13.55,4112.52
1761826263390,52985,605.040,0.28,14.39,4112.52
1761826263391,67646,605.918,0.00,14.39,4112.52
1761826263391,27210,605.649,0.00,14.39,4112.52
1761826263393,17520,607.449,0.00,14.50,4112.52
1761826263995,56771,604.513,0.56,14.62,4112.52
1761826263995,7760,603.971,0.00,14.62,4112.52
1761826263999,61791,607.065,0.00,14.62,4112.52
1761826264656,133,645.776,0.00,15.43,4112.52
1761826264657,324,647.988,0.00,15.43,4112.52
1761826264657,13131,647.547,0.39,15.43,4112.52
1761826264658,133,644.311,0.00,15.43,4112.52
1761826265275,68199,611.508,0.68,16.50,4112.52
1761826265276,66447,611.961,0.00,16.50,4112.52
1761826265276,54034,612.632,0.00,16.50,4112.52
1761826265276,43608,611.641,0.00,16.50,4112.52
1761826265884,5447,606.989,0.28,17.12,4112.52
1761826265884,27443,607.557,0.00,17.12,4112.52
1761826265884,15724,607.181,0.00,17.12,4112.52
1761826265884,66520,606.810,0.00,17.12,4112.52
1761826266519,66677,631.639,0.40,17.33,4112.52
1761826266521,63720,632.646,0.00,17.33,4112.52
1761826266521,45774,631.101,0.00,17.33,4112.52
1761826266521,62749,629.588,0.00,17.33,4112.52
1761826267140,51262,618.404,0.41,17.71,4112.52
1761826267142,63025,620.335,0.00,17.71,4112.52
1761826267142,22934,618.271,0.00,17.71,4112.52
1761826267142,29981,618.105,0.00,17.71,4112.52
1761826267799,43654,654.076,0.26,17.92,4112.52
1761826267800,59983,653.800,0.00,18.30,4112.52
1761826267800,34069,654.124,0.00,17.92,4112.52
1761826267801,29645,654.523,0.00,17.92,4112.52
1761826268438,3370,633.796,0.66,19.36,4112.52
1761826268439,42324,633.410,0.00,19.38,4112.52
1761826268439,21891,633.532,0.00,19.38,4112.52
1761826268439,34623,633.325,0.00,19.38,4112.52
1761826269076,21949,635.987,0.13,19.78,4112.52
1761826269077,24034,635.734,0.00,19.78,4112.52
1761826269078,63212,638.493,33.33,19.78,4112.52
1761826269078,23052,638.422,0.00,19.78,4112.52
1761826269704,29071,623.700,0.27,20.10,4112.52
1761826269704,37201,624.078,0.00,20.10,4112.52
1761826269705,24916,623.978,0.00,20.10,4112.52
1761826269705,48730,624.133,0.00,20.10,4112.52
1761826270338,51976,628.687,0.13,20.40,4112.52
1761826270339,19867,629.135,0.00,20.71,4112.52
1761826270339,39805,630.513,0.00,20.71,4112.52
1761826270339,18333,628.843,0.00,20.71,4112.52
1761826270978,39339,635.686,0.00,21.44,4112.52
1761826270978,29744,635.986,0.26,21.44,4112.52
1761826270978,42030,635.753,0.00,21.44,4112.52
1761826270978,56645,635.813,0.00,21.44,4112.52
1761826271581,21308,602.476,0.00,21.84,4112.52
1761826271582,14901,602.852,0.00,21.84,4112.52
1761826271582,12953,603.251,0.00,21.84,4112.52
1761826271582,25014,602.948,0.00,21.84,4112.52
1761826272185,67590,602.805,0.28,22.49,4112.52
1761826272185,915,602.409,0.00,22.49,4112.52
1761826272185,27325,603.048,0.00,22.49,4112.52
1761826272185,50439,602.539,0.00,22.49,4112.52
1761826272790,12665,604.135,0.14,22.59,4112.52
1761826272790,66596,604.096,0.00,22.59,4112.52
1761826272791,59459,604.851,0.00,22.59,4112.52
1761826272791,56681,603.896,0.00,22.59,4112.52
1761826273395,66511,604.193,0.14,23.30,4112.52
1761826273395,32517,603.748,0.00,23.30,4112.52
1761826273396,55432,603.033,0.00,23.30,4112.52
1761826273396,64630,603.456,0.00,23.30,4112.52
1761826274004,56898,606.448,0.28,24.19,4112.52
1761826274004,23107,606.784,0.00,24.19,4112.52
1761826274004,50633,606.291,0.00,24.19,4112.52
1761826274004,50481,606.142,0.00,24.19,4112.52
1761826274608,29553,602.260,0.28,24.29,4112.52
1761826274608,46151,602.493,0.00,24.29,4112.52
1761826274608,66010,602.347,0.00,24.29,4112.52
1761826275220,67859,603.946,0.00,25.26,4112.52
1761826275220,37067,604.061,0.00,25.26,4112.52
1761826275220,49347,603.937,0.28,25.26,4112.52
1761826275223,67859,608.141,25.00,25.26,4112.52
1761826275823,17538,602.982,0.14,25.78,4112.52
1761826275824,47807,603.258,0.00,25.78,4112.52
1761826275824,32385,602.876,0.00,25.79,4112.52
1761826275826,40119,601.924,0.00,26.09,4112.52
1761826276430,57947,605.065,0.56,26.30,4112.52
1761826276430,41332,605.051,0.00,26.30,4112.52
1761826276431,47891,603.537,0.00,26.30,4112.52
1761826276431,37272,604.925,0.00,26.30,4112.52
1761826277037,68467,606.567,0.28,26.69,4112.52
1761826277038,18302,606.428,0.00,26.69,4112.52
1761826277038,22010,605.740,0.00,26.69,4112.52
1761826277038,52900,605.966,0.00,26.69,4112.52
1761826277641,49478,602.472,0.28,27.17,4112.52
1761826277641,67369,603.267,0.00,27.17,4112.52
1761826277641,10335,603.011,0.00,27.17,4112.52
1761826277641,16645,602.667,0.00,27.17,4112.52
1761826278245,50143,602.712,0.00,27.66,4112.52
1761826278245,26767,602.600,0.00,27.66,4112.52
1761826278245,69792,603.036,0.00,27.66,4112.52
1761826278245,32141,602.892,0.00,27.66,4112.52
1761826278852,62692,606.730,0.42,28.79,4112.52
1761826278853,35387,606.609,0.00,28.79,4112.52
1761826278853,23254,606.204,0.00,28.79,4112.52
1761826278854,16252,608.229,50.00,28.79,4112.52
1761826279459,601,605.707,0.42,29.11,4112.52
1761826279459,32711,604.368,0.00,29.11,4112.52
1761826279460,46946,605.989,0.00,29.11,4112.52
1761826279460,23933,605.791,0.00,29.11,4112.52
1761826280065,44676,605.204,0.28,29.21,4112.52
1761826280065,54420,605.492,0.00,29.21,4112.52
1761826280066,10984,604.734,0.00,29.21,4112.52
1761826280066,46124,605.025,0.00,29.21,4112.52
1761826280673,6287,606.565,0.41,30.08,4112.52
1761826280674,32513,606.058,0.00,30.08,4112.52
1761826280674,66407,607.072,0.00,30.39,4112.52
1761826280675,2442,606.449,0.00,30.39,4112.52
1761826281282,59617,607.556,0.42,30.88,4112.52
1761826281282,67737,606.419,0.00,30.88,4112.52
1761826281282,13931,607.134,0.00,30.88,4112.52
1761826281283,58208,606.931,0.00,30.88,4112.52
1761826281888,3223,604.791,0.28,31.08,4112.52
1761826281888,7841,604.576,0.00,31.08,4112.52
1761826281888,24617,604.323,0.00,31.08,4112.52
1761826281889,10975,604.106,0.00,31.08,4112.52
1761826282494,29964,604.733,0.28,31.81,4112.52
1761826282495,2384,605.120,0.00,31.81,4112.52
1761826282495,30199,605.761,0.00,31.81,4112.52
1761826282495,28370,605.279,0.00,31.81,4112.52
1761826283102,20405,606.730,0.42,32.21,4112.52
1761826283102,11332,606.605,0.00,32.21,4112.52
1761826283103,13254,606.064,0.00,32.21,4112.52
1761826283103,51840,605.594,0.00,32.21,4112.52
1761826283707,20344,604.263,0.42,32.98,4112.52
1761826283708,21079,604.936,0.00,32.98,4112.52
1761826283708,63130,604.496,0.00,32.98,4112.52
1761826283708,66270,604.244,0.00,32.98,4112.52
1761826284313,21848,604.668,0.42,33.56,4112.52
1761826284313,37543,604.555,0.00,33.56,4112.52
1761826284314,62195,605.247,0.00,33.56,4112.52
1761826284314,32480,604.391,0.00,33.56,4112.52
1761826284918,58481,604.559,0.28,33.64,4112.52
1761826284919,32559,604.352,0.00,33.64,4112.52
1761826284921,42281,606.810,0.00,33.76,4112.52
1761826284922,29668,607.854,0.00,33.76,4112.52
1761826285527,27020,608.615,0.14,33.86,4112.52
1761826285527,51674,605.841,0.00,33.86,4112.52
1761826285527,64778,608.007,0.00,33.86,4112.52
1761826286135,54321,606.041,0.42,35.37,4112.52
1761826286136,42105,606.041,0.00,35.37,4112.52
1761826286136,17831,606.061,0.00,35.81,4112.52
1761826286137,36267,606.233,0.00,35.81,4112.52
1761826286744,44574,607.322,0.83,36.24,4112.52
1761826286751,43961,606.942,0.00,36.24,4112.52
1761826286751,6788,606.550,0.00,36.24,4112.52
1761826286751,25859,607.149,0.00,36.24,4112.52
1761826287355,25848,604.278,0.42,36.42,4112.52
1761826287356,52370,603.596,0.00,36.42,4112.52
1761826287356,58030,603.458,0.00,36.42,4112.52
1761826287356,68290,604.145,0.00,36.54,4112.52
1761826287963,6678,606.132,0.56,36.81,4112.52
1761826287963,14702,606.364,0.00,36.81,4112.52
1761826287964,20720,606.936,0.00,36.81,4112.52
1761826287964,35535,606.720,0.00,36.81,4112.52
1761826288571,7390,606.409,0.55,37.27,4112.52
1761826288572,45854,606.623,0.00,37.27,4112.52
1761826288572,26102,606.755,0.00,37.57,4112.52
1761826288572,6559,607.620,0.00,37.89,4112.52
1761826289179,53696,606.410,0.42,38.09,4112.52
1761826289179,63965,606.010,0.00,38.09,4112.52
1761826289179,30856,606.771,0.00,38.09,4112.52
1761826289180,18128,605.899,0.00,38.09,4112.52
1761826289786,17091,605.540,0.28,38.29,4112.52
1761826289786,61783,605.361,0.00,38.29,4112.52
1761826289786,27400,606.038,0.00,38.29,4112.52
1761826289786,31808,605.309,0.00,38.29,4112.52
1761826290392,22246,605.621,0.42,39.27,4112.52
1761826290393,49306,605.232,0.00,39.27,4112.52
1761826290393,69946,605.609,0.00,39.27,4112.52
1761826290393,54074,604.990,0.00,39.27,4112.52
1761826291000,51323,605.591,0.55,39.56,4112.52
1761826291000,11314,606.098,0.00,39.88,4112.52
1761826291000,1735,606.936,0.00,39.88,4112.52
1761826291001,54201,605.837,0.00,39.88,4112.52
1761826291607,13574,605.885,0.42,40.56,4112.52
1761826291608,54770,606.656,0.00,40.56,4112.52
1761826291608,27173,606.113,0.00,40.56,4112.52
1761826291608,25024,606.513,0.00,40.56,4112.52
1761826292212,64812,604.162,0.28,40.75,4112.52
1761826292213,69844,603.949,0.00,40.75,4112.52
1761826292213,69196,603.736,0.00,40.75,4112.52
1761826292213,46818,603.447,0.00,40.75,4112.52
1761826292820,2628,606.004,0.56,41.35,4112.52
1761826292820,48075,605.620,0.00,41.35,4112.52
1761826292821,35891,606.370,0.00,41.35,4112.52
1761826292821,34529,605.966,0.00,41.35,4112.52
1761826293426,35748,604.852,0.28,41.56,4112.52
1761826293426,29941,605.423,100.00,41.56,4112.52
1761826293427,51096,604.398,0.00,41.56,4112.52
1761826293427,6750,604.902,0.00,41.56,4112.52
1761826294032,68328,605.343,0.14,42.79,4112.52
1761826294032,6956,604.415,0.00,42.79,4112.52
1761826294033,52037,605.037,0.00,42.79,4112.52
1761826294033,42399,604.708,0.00,42.79,4112.52
1761826294639,35063,605.897,0.56,43.36,4112.52
1761826294639,38318,605.342,0.00,43.36,4112.52
1761826294639,29179,605.124,0.00,43.36,4112.52
1761826294640,6318,606.032,0.00,43.36,4112.52
1761826295247,34318,606.787,0.28,43.47,4112.52
1761826295247,54275,606.306,0.00,43.47,4112.52
1761826295247,990,606.691,0.00,43.47,4112.52
1761826295248,66620,606.577,0.00,43.47,4112.52
1761826295854,59765,606.088,0.28,43.87,4112.52
1761826295855,63394,606.585,0.00,43.87,4112.52
1761826295855,28013,607.056,0.00,43.87,4112.52
1761826295855,51329,605.829,50.00,43.89,4112.52
1761826296462,52285,605.774,0.14,44.89,4112.52
1761826296462,14616,605.834,0.00,44.89,4112.52
1761826296462,25553,606.336,0.00,44.89,4112.52
1761826297072,52377,604.880,0.55,45.38,4112.52
1761826297072,60472,605.128,0.00,45.38,4112.52
1761826297073,60472,605.128,0.00,45.38,4112.52
1761826297073,23308,605.017,0.00,45.38,4112.52
1761826297678,5027,605.609,0.28,45.56,4112.52
1761826297679,15899,605.353,0.00,45.56,4112.52
1761826297679,48822,605.045,0.00,45.56,4112.52
1761826297679,57306,605.436,0.00,45.56,4112.52
1761826298284,50059,604.417,0.28,46.57,4112.52
1761826298284,64736,604.575,0.00,46.57,4112.52
1761826298284,60986,604.279,0.00,46.57,4112.52
1761826298285,18410,604.248,0.00,46.57,4112.52
1761826298891,9328,606.661,0.69,47.36,4112.52
1761826298892,9640,606.089,0.00,47.36,4112.52
1761826298892,20336,606.231,0.00,47.36,4112.52
1761826298892,38654,605.693,0.00,47.66,4112.52
1761826299497,708,604.929,0.14,47.98,4112.52
1761826299497,48725,604.626,0.00,47.98,4112.52
1761826299498,16006,605.374,0.00,47.98,4112.52
1761826299498,25301,604.656,0.00,47.98,4112.52
1761826300104,13979,606.218,0.42,48.07,4112.52
1761826300105,15804,606.267,0.00,48.07,4112.52
1761826300105,37796,606.038,0.00,48.07,4112.52
1761826300105,1011,606.495,100.00,48.07,4112.52
1761826300711,29994,605.609,0.14,48.27,4112.52
1761826300711,43137,605.518,0.00,48.27,4112.52
1761826300711,16232,605.314,0.00,48.27,4112.52
1761826300711,42761,605.026,0.00,48.27,4112.52
1761826301316,49099,604.676,0.28,48.77,4112.52
1761826301316,21085,604.721,0.00,49.09,4112.52
1761826301317,53472,604.348,0.00,49.09,4112.52
1761826301317,20251,604.629,0.00,49.09,4112.52
1761826301923,13736,605.865,0.41,50.31,4112.52
1761826301923,9552,605.604,0.00,50.31,4112.52
1761826301924,36765,606.207,0.00,50.31,4112.52
1761826301924,14586,605.813,0.00,50.31,4112.52
1761826302530,26142,605.844,0.28,50.49,4112.52
1761826302530,8545,605.075,0.00,50.49,4112.52
1761826302530,2756,605.640,0.00,50.49,4112.52
1761826302530,61603,604.872,0.00,50.49,4112.52
1761826303136,22915,605.613,0.55,50.68,4112.52
1761826303136,51910,605.593,0.00,50.68,4112.52
1761826303137,5026,605.913,0.00,50.68,4112.52
1761826303137,57844,605.641,0.00,50.68,4112.52
1761826303743,61400,605.516,0.28,51.20,4112.52
1761826303744,9531,606.425,0.00,51.20,4112.52
1761826303744,48830,605.473,0.00,51.20,4112.52
1761826303744,16139,606.033,0.00,51.20,4112.52
1761826304351,58976,606.391,0.42,52.04,4112.52
1761826304352,2727,606.897,0.00,52.04,4112.52
1761826304352,49105,606.840,0.00,52.04,4112.52
1761826304352,38076,606.254,0.00,52.04,4112.52
1761826304960,1780,607.186,0.55,52.24,4112.52
1761826304960,27732,607.587,0.00,52.24,4112.52
1761826304960,47131,606.707,0.00,52.24,4112.52
1761826304961,50145,607.278,0.00,52.24,4112.52
1761826305566,24601,605.836,0.28,52.72,4112.52
1761826305567,69381,605.861,0.00,53.15,4112.52
1761826305567,22123,605.963,0.00,53.15,4112.52
1761826305567,14132,605.808,0.00,53.15,4112.52
1761826306172,42322,605.173,0.42,53.34,4112.52
1761826306172,32062,604.904,0.00,53.36,4112.52
1761826306173,27234,605.172,0.00,53.95,4112.52
1761826306173,32124,604.948,0.00,54.06,4112.52
1761826306778,16677,605.273,0.14,54.47,4112.52
1761826306779,51037,604.777,0.00,54.47,4112.52
1761826306779,34475,604.589,0.00,54.47,4112.52
1761826306779,50597,605.186,100.00,54.47,4112.52
1761826307386,31011,606.139,0.28,54.67,4112.52
1761826307386,31422,606.378,0.00,54.67,4112.52
1761826307386,34671,606.164,0.00,54.67,4112.52
1761826309881,51670,675.047,0.00,20.50,4112.52
1761826309886,38443,673.800,0.00,20.50,4112.52
1761826309887,26045,674.791,0.00,20.50,4112.52
1761826309887,51670,674.389,0.00,20.50,4112.52
1761826309888,48500,674.641,0.00,20.50,4112.52
1761826309888,3334,674.045,0.00,20.50,4112.52
1761826309889,26045,674.189,0.00,20.50,4112.52
1761826309890,48500,675.177,0.00,20.50,4112.52
1761826310504,69617,616.472,2.17,23.25,4112.52
1761826310504,62601,617.127,0.00,23.27,4112.52
1761826310513,8716,624.253,54.55,24.11,4112.52
1761826310514,22355,623.889,0.00,24.13,4112.52
1761826310514,35114,625.961,0.00,24.14,4112.52
1761826310514,27682,625.527,0.00,24.37,4112.52
1761826310515,1917,622.765,0.00,24.37,4112.52
1761826310515,19830,623.646,0.00,24.90,4112.52
1761826311122,59252,616.740,1.25,26.87,4112.52
1761826311122,15615,617.091,0.00,26.87,4112.52
1761826311122,20472,608.390,0.00,27.06,4112.52
1761826311123,12404,606.999,0.00,27.28,4112.52
1761826311123,67034,608.235,0.00,27.28,4112.52
1761826311123,58699,608.429,0.00,27.28,4112.52
1761826311124,19089,607.270,0.00,27.28,4112.52
1761826311124,34862,608.320,0.00,27.61,4112.52
1761826311735,52106,612.641,1.52,30.01,4112.52
1761826311736,61930,612.259,100.00,30.06,4112.52
1761826311736,62045,612.247,0.00,30.25,4112.52
1761826311737,69924,613.298,0.00,30.06,4112.52
1761826311737,45671,612.914,0.00,30.25,4112.52
1761826311748,53093,623.082,30.77,30.81,4112.52
1761826311749,42430,623.389,0.00,30.81,4112.52
1761826311749,69273,623.948,0.00,30.81,4112.52
1761826312350,52869,613.080,1.40,33.02,4112.52
1761826312350,55170,612.601,0.00,33.02,4112.52
1761826312351,23811,613.024,0.00,33.02,4112.52
1761826312351,45040,613.305,0.00,33.02,4112.52
1761826312351,58394,613.309,0.00,33.02,4112.52
1761826312357,1096,608.167,37.50,34.08,4112.52
1761826312358,51854,608.415,0.00,34.08,4112.52
1761826312358,21376,607.997,0.00,34.09,4112.52
1761826312963,19873,611.605,1.12,36.09,4112.52
1761826312963,25334,612.112,50.00,36.21,4112.52
1761826312964,50680,611.729,0.00,36.41,4112.52
1761826312964,68992,612.573,0.00,36.41,4112.52
1761826312964,2344,611.714,0.00,36.41,4112.52
1761826312966,17257,608.044,50.00,36.84,4112.52
1761826312967,25314,607.646,0.00,36.84,4112.52
1761826312967,33411,608.068,0.00,36.84,4112.52
1761826313589,34291,624.753,1.63,39.19,4112.52
1761826313589,59262,621.988,0.00,39.19,4112.52
1761826313590,2101,621.621,0.00,39.20,4112.52
1761826313590,54588,624.110,0.00,39.19,4112.52
1761826313590,55404,624.376,100.00,39.19,4112.52
1761826313590,35277,622.280,0.00,39.25,4112.52
1761826313591,67218,623.530,0.00,39.19,4112.52
1761826313591,29628,624.993,0.00,39.19,4112.52
1761826314204,63874,612.511,1.64,41.79,4112.52
1761826314205,14431,614.273,0.00,41.98,4112.52
1761826314206,66281,613.332,100.00,42.83,4112.52
1761826314206,20238,614.216,0.00,42.83,4112.52
1761826314206,27951,614.787,0.00,42.83,4112.52
1761826314206,19416,615.061,0.00,42.83,4112.52
1761826314207,32919,615.882,100.00,42.83,4112.52
1761826314207,271,616.465,0.00,42.83,4112.52
1761826314816,10784,609.085,0.97,45.10,4112.52
1761826314816,46334,610.168,0.00,45.10,4112.52
1761826314816,7181,610.383,0.00,45.13,4112.52
1761826314817,3620,609.595,0.00,45.10,4112.52
1761826314817,3089,608.621,0.00,45.10,4112.52
1761826314817,46279,609.935,0.00,46.24,4112.52
1761826314818,53602,610.585,0.00,45.52,4112.52
1761826314818,30079,609.377,0.00,45.12,4112.52
1761826315429,25089,611.877,1.38,48.05,4112.52
1761826315430,49169,612.588,0.00,48.24,4112.52
1761826315431,59759,609.975,0.00,48.24,4112.52
1761826315431,34867,612.541,0.00,48.47,4112.52
1761826315432,64603,611.793,0.00,48.29,4112.52
1761826315432,10571,612.305,0.00,48.29,4112.52
1761826315432,30414,612.697,0.00,48.27,4112.52
1761826315433,29591,612.647,0.00,48.75,4112.52
1761826316043,44333,612.235,1.66,51.13,4112.52
1761826316043,7248,612.898,0.00,51.26,4112.52
1761826316044,22364,610.680,0.00,51.39,4112.52
1761826316044,194,610.539,0.00,51.68,4112.52
1761826316044,16546,612.000,0.00,51.39,4112.52
1761826316044,58653,611.433,0.00,51.26,4112.52
1761826316045,19647,611.457,0.00,51.68,4112.52
1761826316045,28785,610.960,0.00,51.39,4112.52
1761826316655,39893,610.204,1.24,54.13,4112.52
1761826316655,17745,609.903,0.00,54.32,4112.52
1761826316655,9343,610.380,0.00,54.32,4112.52
1761826316656,32262,609.808,0.00,54.54,4112.52
1761826316657,65537,610.017,0.00,54.13,4112.52
1761826316658,16017,611.574,0.00,54.54,4112.52
1761826316658,36699,611.162,0.00,54.54,4112.52
1761826316659,22788,611.501,0.00,54.51,4112.52
1761826317282,13726,626.008,2.42,13.36,4112.52
1761826317284,63584,624.423,100.00,13.69,4112.52
1761826317284,21645,625.098,100.00,13.69,4112.52
1761826317284,20857,625.386,0.00,13.69,4112.52
1761826317284,12260,626.554,0.00,13.69,4112.52
1761826317285,19085,626.707,0.00,13.69,4112.52
1761826317286,13187,623.649,0.00,13.69,4112.52
1761826317287,4475,622.395,0.00,13.69,4112.52
1761826317898,47107,612.658,1.65,17.35,4112.52
1761826317899,43315,612.324,0.00,17.35,4112.52
1761826317900,28983,612.770,100.00,17.35,4112.52
1761826317900,57509,611.682,0.00,17.35,4112.52
1761826317901,13928,612.211,0.00,17.35,4112.52
1761826317901,56964,614.832,0.00,17.35,4112.52
1761826317902,49908,610.782,0.00,17.35,4112.52
1761826317902,40314,610.990,0.00,17.35,4112.52
1761826318514,65545,614.092,1.38,19.82,4112.52
1761826318514,16886,611.830,100.00,20.04,4112.52
1761826318515,32218,614.183,0.00,20.04,4112.52
1761826318516,55051,612.515,0.00,20.04,4112.52
1761826318516,5354,613.729,100.00,20.04,4112.52
1761826318517,60373,614.058,0.00,20.04,4112.52
1761826318517,16425,612.548,0.00,20.04,4112.52
1761826318518,65169,612.488,0.00,20.04,4112.52
