timestamp_ms,book_id,latency_ms,cpu_percent,used_memory_mb,total_memory_mb
1761698084282,69275,616.068,31.13,165.10,4294.97
1761698084283,44163,616.234,102.08,165.10,4294.97
1761698084283,5198,616.767,37.57,165.10,4294.97
1761698084283,33410,614.451,38.48,164.39,4294.97
1761698084284,49789,615.724,43.85,164.39,4294.97
1761698084285,53590,617.981,277.95,163.70,4294.97
1761698084285,28257,615.874,31.85,163.70,4294.97
1761698084286,43087,614.433,35.25,163.70,4294.97
1761698084286,27930,615.949,49.17,163.70,4294.97
1761698084892,16249,613.260,2.17,167.67,4294.97
1761698084892,66205,611.423,71.25,167.67,4294.97
1761698084893,47821,612.924,62.50,167.67,4294.97
1761698084893,2523,611.115,0.00,167.67,4294.97
1761698084894,9362,610.935,31.01,167.67,4294.97
1761698084899,12593,615.723,41.30,16.31,4294.97
1761698084900,55466,618.886,41.99,16.36,4294.97
1761698084900,27893,614.831,54.03,17.46,4294.97
1761698084901,30661,613.654,65.89,17.46,4294.97
1761698084902,13543,616.867,52.10,16.76,4294.97
1761698084903,25228,620.673,34.97,17.46,4294.97
1761698084904,42512,618.410,47.99,17.46,4294.97
1761698084905,14239,613.933,50.23,17.46,4294.97
1761698084905,64781,616.379,38.33,17.46,4294.97
1761698084905,42909,616.574,151.25,17.46,4294.97
1761698084906,717,615.747,-1.00,17.46,4294.97
1761698085503,57937,610.387,0.98,18.48,4294.97
1761698085503,58374,609.719,26.01,18.48,4294.97
1761698085505,39537,612.224,28.98,18.54,4294.97
1761698085506,36984,611.841,22.00,18.54,4294.97
1761698085507,27575,613.065,28.05,18.60,4294.97
1761698085509,63106,608.788,15.43,18.66,4294.97
1761698085511,6487,605.428,37.11,18.68,4294.97
1761698085511,38665,609.156,100.00,18.74,4294.97
1761698085511,67132,609.984,37.50,18.74,4294.97
1761698085511,39049,610.710,75.96,18.68,4294.97
1761698085515,22709,609.514,21.04,20.50,4294.97
1761698085516,37597,611.283,35.83,20.50,4294.97
1761698085516,10005,609.707,57.50,20.50,4294.97
1761698085518,59693,614.994,29.70,21.10,4294.97
1761698085518,48719,615.672,22.73,21.10,4294.97
1761698085519,49857,612.558,44.64,21.10,4294.97
1761698086118,64143,613.332,0.63,23.93,4294.97
1761698086120,17258,610.183,35.69,25.19,4294.97
1761698086121,34636,617.102,38.54,25.19,4294.97
1761698086121,26993,609.453,27.75,25.19,4294.97
1761698086122,2459,615.107,180.59,25.19,4294.97
1761698086123,8160,610.779,40.41,25.37,4294.97
1761698086123,6282,615.175,41.84,25.42,4294.97
1761698086124,45218,611.469,35.82,25.42,4294.97
1761698086124,42120,612.240,40.72,25.99,4294.97
1761698086125,43477,617.917,42.61,25.42,4294.97
1761698086125,43697,608.758,35.05,26.06,4294.97
1761698086126,9249,609.390,40.08,26.07,4294.97
1761698086126,28873,610.057,36.54,26.49,4294.97
1761698086129,11875,609.753,29.41,27.53,4294.97
1761698086129,50257,610.191,23.20,27.53,4294.97
1761698086130,17557,610.399,-1.00,27.53,4294.97
1761698086737,40787,616.297,-1.00,29.69,4294.97
1761698086737,23269,615.435,34.82,29.76,4294.97
1761698086738,54462,611.806,26.61,29.76,4294.97
1761698086739,8605,614.367,33.47,30.62,4294.97
1761698086740,34398,615.817,91.22,29.69,4294.97
1761698086741,58601,618.491,0.62,29.69,4294.97
1761698086742,8063,615.182,39.80,31.92,4294.97
1761698086743,69249,618.983,35.49,31.92,4294.97
1761698086743,42693,614.076,40.63,31.92,4294.97
1761698086744,8970,618.478,38.92,32.03,4294.97
1761698086744,10203,620.608,40.14,31.92,4294.97
1761698086745,52266,616.759,35.94,31.92,4294.97
1761698086745,60772,619.185,-1.00,31.92,4294.97
1761698086745,48220,613.296,33.74,31.92,4294.97
1761698086746,50146,618.975,40.73,33.09,4294.97
1761698086747,47958,613.866,39.80,32.03,4294.97
1761698087356,12864,615.348,0.80,35.93,4294.97
1761698087357,4106,618.960,46.05,36.47,4294.97
1761698087358,61556,616.593,40.14,36.93,4294.97
1761698087358,21681,609.525,41.10,35.93,4294.97
1761698087359,36823,619.783,36.79,36.93,4294.97
1761698087359,40005,621.924,43.82,36.93,4294.97
1761698087360,17606,610.675,76.88,36.93,4294.97
1761698087360,63934,616.709,42.64,37.90,4294.97
1761698087361,46945,616.521,41.56,37.90,4294.97
1761698087361,26565,614.612,35.76,36.93,4294.97
1761698087362,53446,611.838,58.69,36.93,4294.97
1761698087362,24364,613.129,62.50,36.93,4294.97
1761698087362,45601,618.586,39.08,36.47,4294.97
1761698087363,28744,614.719,-1.00,36.47,4294.97
1761698087363,9481,614.778,39.23,37.90,4294.97
1761698087363,53623,614.568,32.32,36.95,4294.97
1761698087968,64543,610.498,0.76,41.76,4294.97
1761698087973,9248,617.004,18.33,43.05,4294.97
1761698087974,47640,613.119,24.58,43.05,4294.97
1761698087976,64826,612.582,40.05,44.06,4294.97
1761698087977,46025,615.326,44.73,44.12,4294.97
1761698087977,34516,615.366,-1.00,44.06,4294.97
1761698087978,25235,619.311,44.30,44.38,4294.97
1761698087979,50913,619.387,44.27,44.38,4294.97
1761698087979,69221,619.462,36.75,44.38,4294.97
1761698087980,12269,612.526,32.69,44.06,4294.97
1761698087981,55912,614.150,64.67,44.06,4294.97
1761698087981,68288,617.664,52.27,44.38,4294.97
1761698087982,10204,615.339,63.13,44.38,4294.97
1761698087983,66345,616.031,39.08,44.38,4294.97
1761698087983,44070,615.598,41.24,44.38,4294.97
1761698087984,58321,619.480,39.61,44.32,4294.97
1761698088585,35576,616.040,1.19,47.07,4294.97
1761698088588,47153,613.852,17.28,47.07,4294.97
1761698088589,10770,614.784,30.50,47.56,4294.97
1761698088590,17825,610.540,36.50,47.56,4294.97
1761698088590,47839,609.383,39.39,47.56,4294.97
1761698088591,9819,608.688,32.35,48.09,4294.97
1761698088592,35005,613.503,44.16,48.14,4294.97
1761698088592,35763,614.806,35.92,48.21,4294.97
1761698088595,4952,618.229,36.92,49.21,4294.97
1761698088595,41565,611.494,45.00,49.26,4294.97
1761698088595,3738,613.793,29.17,49.26,4294.97
1761698088595,62738,611.231,59.38,49.26,4294.97
1761698088595,2833,612.995,1093.75,49.26,4294.97
1761698088596,37178,616.922,62.50,49.26,4294.97
1761698088596,34401,615.479,40.08,49.68,4294.97
1761698088596,33875,611.036,289.58,49.26,4294.97
1761698089200,28490,611.954,1.20,54.31,4294.97
1761698089201,18133,611.019,54.23,54.31,4294.97
1761698089202,43212,614.600,39.95,54.31,4294.97
1761698089202,5555,609.644,41.36,54.31,4294.97
1761698089203,25927,611.213,42.23,54.31,4294.97
1761698089206,30259,610.922,41.37,56.04,4294.97
1761698089207,41580,610.743,34.34,56.04,4294.97
1761698089208,54253,617.121,35.04,56.51,4294.97
1761698089208,4624,612.358,37.58,56.51,4294.97
1761698089209,13343,613.467,38.50,56.90,4294.97
1761698089209,42231,615.729,211.36,56.51,4294.97
1761698089209,35030,614.878,40.65,56.51,4294.97
1761698089210,5488,611.311,28.16,56.51,4294.97
1761698089211,2850,612.469,58.93,56.51,4294.97
1761698089212,19267,611.802,44.81,56.51,4294.97
1761698089212,10783,612.086,32.20,56.51,4294.97
1761698089816,69481,615.308,2.22,59.50,4294.97
1761698089818,27489,611.698,23.17,59.50,4294.97
1761698089819,51449,617.128,17.61,59.50,4294.97
1761698089820,61667,612.635,32.92,60.63,4294.97
1761698089821,44990,608.951,71.09,60.63,4294.97
1761698089821,13613,619.453,29.20,60.63,4294.97
1761698089822,62630,618.737,22.36,60.63,4294.97
1761698089824,68153,612.472,30.57,60.80,4294.97
1761698089825,51439,616.403,40.11,60.95,4294.97
1761698089825,2089,617.283,46.14,60.95,4294.97
1761698089826,31046,615.509,25.65,60.86,4294.97
1761698089826,50576,622.092,55.80,60.86,4294.97
1761698089826,64964,615.708,46.59,60.95,4294.97
1761698089827,69370,614.835,78.01,60.95,4294.97
1761698089827,28455,615.975,0.00,60.95,4294.97
1761698090455,42296,623.543,1.20,66.20,4294.97
1761698090457,44949,625.037,34.35,66.78,4294.97
1761698090457,9677,625.918,32.70,66.85,4294.97
1761698090458,62414,626.941,32.78,67.32,4294.97
1761698090458,66760,625.483,15.77,67.32,4294.97
1761698090459,5751,624.593,51.28,66.78,4294.97
1761698090459,47228,623.942,25.46,66.78,4294.97
1761698090460,7733,625.659,45.14,66.78,4294.97
1761698090460,44157,628.535,61.17,67.32,4294.97
1761698090461,16472,627.809,29.15,67.32,4294.97
1761698090462,15577,626.921,39.17,67.32,4294.97
1761698090462,26317,627.171,62.16,67.32,4294.97
1761698090463,4304,625.640,21.76,67.32,4294.97
1761698090463,58161,625.555,53.88,67.32,4294.97
1761698090463,37027,626.663,31.87,67.32,4294.97
1761698090463,49537,625.421,73.86,66.85,4294.97
1761698091071,53195,613.918,0.87,71.54,4294.97
1761698091072,38398,611.861,74.57,71.70,4294.97
1761698091072,42725,612.916,36.67,71.64,4294.97
1761698091072,7180,610.233,31.25,71.64,4294.97
1761698091072,5874,610.473,137.50,71.64,4294.97
1761698091073,37046,612.736,51.55,71.64,4294.97
1761698091073,12277,613.528,33.53,71.64,4294.97
1761698091073,15580,611.411,49.40,71.70,4294.97
1761698091074,61378,616.180,45.59,71.70,4294.97
1761698091074,55644,612.527,32.35,71.70,4294.97
1761698091074,37638,611.429,39.81,72.74,4294.97
1761698091077,7545,612.966,34.67,73.29,4294.97
1761698091077,59069,613.278,29.78,73.68,4294.97
1761698091077,22772,613.641,198.21,73.68,4294.97
1761698091077,13755,614.662,40.41,73.68,4294.97
1761698091078,21930,613.311,-1.00,73.29,4294.97
1761698091682,46476,609.706,-1.00,76.94,4294.97
1761698091683,61644,609.494,141.67,76.94,4294.97
1761698091683,16696,610.271,0.65,76.94,4294.97
1761698091686,600,611.518,33.84,77.67,4294.97
1761698091686,23821,608.570,32.03,77.87,4294.97
1761698091686,17684,608.275,25.00,77.87,4294.97
1761698091686,65712,608.765,54.17,77.87,4294.97
1761698091687,50203,612.432,39.06,77.87,4294.97
1761698091687,4802,611.463,24.40,77.87,4294.97
1761698091687,46920,607.749,162.50,77.87,4294.97
1761698091688,30480,613.204,33.04,77.87,4294.97
1761698091688,4889,612.743,92.19,77.87,4294.97
1761698091688,7480,612.738,47.73,77.87,4294.97
1761698091689,35928,608.852,84.38,77.87,4294.97
1761698091689,41704,611.870,25.00,77.67,4294.97
1761698091689,3821,613.795,54.02,77.67,4294.97
1761698092298,44745,611.643,1.21,82.19,4294.97
1761698092299,6698,614.303,300.00,82.19,4294.97
1761698092300,21199,612.788,37.21,83.16,4294.97
1761698092301,35079,617.873,46.15,83.65,4294.97
1761698092301,26251,612.440,62.50,83.58,4294.97
1761698092302,42774,610.526,43.31,83.16,4294.97
1761698092303,49247,611.877,36.87,83.65,4294.97
1761698092305,8556,618.870,39.89,84.47,4294.97
1761698092306,31471,616.298,33.04,84.47,4294.97
1761698092306,42239,619.262,37.42,84.47,4294.97
1761698092307,58036,617.043,184.68,84.47,4294.97
1761698092307,55171,622.419,-1.00,84.47,4294.97
1761698092308,58285,617.275,22.66,84.47,4294.97
1761698092308,19233,619.475,16.86,84.47,4294.97
1761698092309,52354,617.360,79.31,84.47,4294.97
1761698092309,23299,618.741,31.25,84.47,4294.97
1761698092906,5672,607.834,0.63,87.85,4294.97
1761698092910,67659,610.290,3.62,87.97,4294.97
1761698092910,69528,608.884,35.09,88.10,4294.97
1761698092910,26539,609.232,28.57,88.10,4294.97
1761698092912,20238,610.517,7.83,88.86,4294.97
1761698092916,36327,608.627,2.55,89.27,4294.97
1761698092919,9522,611.183,10.01,89.39,4294.97
1761698092919,26160,613.312,-1.00,89.39,4294.97
1761698092920,2216,610.934,34.38,89.39,4294.97
1761698092920,33822,616.764,27.68,89.39,4294.97
1761698092920,40044,610.095,75.00,89.39,4294.97
1761698092920,22723,610.594,63.75,89.39,4294.97
1761698092920,17793,613.721,120.83,89.39,4294.97
1761698092920,5204,612.973,53.85,89.39,4294.97
1761698092920,62137,612.550,43.81,90.98,4294.97
1761698092920,40896,616.830,26.39,90.98,4294.97
1761698093518,59115,607.748,0.35,93.61,4294.97
1761698093518,5204,611.335,32.50,93.63,4294.97
1761698093520,13508,609.865,28.21,94.11,4294.97
1761698093520,12800,607.744,40.13,94.11,4294.97
1761698093520,55682,609.645,34.77,94.11,4294.97
1761698093527,41125,607.350,11.21,95.67,4294.97
1761698093527,50206,607.022,71.76,95.73,4294.97
1761698093527,28703,607.179,109.09,95.79,4294.97
1761698093527,37870,607.345,50.78,95.79,4294.97
1761698093527,3159,611.105,62.92,95.73,4294.97
1761698093527,5053,607.320,71.15,95.73,4294.97
1761698093528,21540,607.448,66.91,95.79,4294.97
1761698093528,57093,606.635,62.50,95.79,4294.97
1761698093528,28214,606.675,67.91,95.79,4294.97
1761698093528,24305,608.730,47.43,97.31,4294.97
1761698093529,6634,608.559,20.83,97.31,4294.97
1761698094129,29080,609.156,0.40,99.61,4294.97
1761698094130,2637,611.468,30.34,99.61,4294.97
1761698094130,52195,609.357,-1.00,99.61,4294.97
1761698094131,23217,609.183,40.09,99.61,4294.97
1761698094132,27106,611.119,45.06,99.61,4294.97
1761698094134,6467,606.796,26.99,100.15,4294.97
1761698094135,9219,607.403,32.03,100.60,4294.97
1761698094137,37883,608.501,31.65,100.70,4294.97
1761698094138,39239,610.158,39.37,100.94,4294.97
1761698094139,3099,610.759,50.93,101.47,4294.97
1761698094139,3981,611.257,83.63,101.47,4294.97
1761698094139,67344,610.529,26.96,100.94,4294.97
1761698094139,28651,611.978,42.87,101.89,4294.97
1761698094139,1511,611.637,66.29,101.47,4294.97
1761698094140,6081,611.207,61.18,101.47,4294.97
1761698094140,59243,611.670,45.14,103.02,4294.97
1761698094743,52652,613.258,-1.00,105.68,4294.97
1761698094744,33472,611.125,22.38,105.68,4294.97
1761698094744,34173,612.399,39.70,105.68,4294.97
1761698094744,65715,612.692,0.32,105.68,4294.97
1761698094747,66413,615.212,32.55,107.23,4294.97
1761698094747,19839,607.583,102.60,107.23,4294.97
1761698094748,59829,608.252,36.97,107.23,4294.97
1761698094749,35353,606.401,44.12,107.23,4294.97
1761698094749,40087,606.993,46.70,107.23,4294.97
1761698094750,265,610.093,28.50,107.23,4294.97
1761698094750,18802,615.002,31.11,108.25,4294.97
1761698094750,26578,607.678,133.33,107.23,4294.97
1761698094751,16968,611.095,39.31,108.25,4294.97
1761698094751,38660,610.868,-1.00,108.25,4294.97
1761698094751,25580,612.418,55.77,108.25,4294.97
1761698094752,18426,607.325,62.50,107.23,4294.97
1761698095362,54103,617.773,0.64,111.41,4294.97
1761698095363,54974,615.112,168.75,111.41,4294.97
1761698095364,31183,613.671,24.94,111.96,4294.97
1761698095365,10230,620.790,17.30,112.02,4294.97
1761698095366,24025,622.224,18.04,112.44,4294.97
1761698095366,40832,616.797,51.14,112.02,4294.97
1761698095366,62754,614.524,568.75,111.96,4294.97
1761698095367,5487,613.301,0.00,112.02,4294.97
1761698095367,41652,615.710,30.49,112.02,4294.97
1761698095368,69243,617.363,43.02,113.45,4294.97
1761698095368,57427,623.104,64.62,113.45,4294.97
1761698095368,22578,620.688,73.66,113.53,4294.97
1761698095368,59161,616.159,81.73,113.59,4294.97
1761698095368,32019,618.543,63.79,113.52,4294.97
1761698095369,52157,616.739,65.70,113.59,4294.97
1761698095369,47535,616.283,69.62,113.59,4294.97
1761698095980,37318,614.403,1.53,117.30,4294.97
1761698095980,59809,612.261,281.25,117.30,4294.97
1761698095982,21602,613.797,59.46,120.91,4294.97
1761698095982,49233,615.440,78.61,120.97,4294.97
1761698095982,47584,614.663,53.67,120.91,4294.97
1761698095982,43878,613.578,85.80,120.97,4294.97
1761698095982,18498,616.109,750.00,121.08,4294.97
1761698095983,1271,613.062,57.95,120.97,4294.97
1761698095983,38324,618.686,68.38,120.97,4294.97
1761698095983,19671,613.013,83.75,120.97,4294.97
1761698095983,48531,619.826,52.50,121.08,4294.97
1761698095984,39383,614.890,77.50,121.03,4294.97
1761698095984,25419,616.191,57.95,121.03,4294.97
1761698095984,13111,615.906,65.10,121.65,4294.97
1761698095984,34531,615.296,67.96,121.59,4294.97
1761698095984,4899,618.248,56.98,121.53,4294.97
1761698096593,38115,609.042,-1.00,124.01,4294.97
1761698096593,48222,611.194,18.21,124.48,4294.97
1761698096594,41489,610.444,62.15,124.48,4294.97
1761698096594,36986,610.427,1.35,124.01,4294.97
1761698096595,65404,609.752,39.74,124.48,4294.97
1761698096595,55147,611.887,72.57,124.01,4294.97
1761698096596,27313,615.252,36.24,125.03,4294.97
1761698096598,14011,613.975,38.75,125.28,4294.97
1761698096598,5858,614.298,29.40,125.39,4294.97
1761698096599,18073,614.956,31.54,125.39,4294.97
1761698096600,39288,617.047,36.60,125.41,4294.97
1761698096600,33975,614.525,52.16,125.28,4294.97
1761698096601,66601,618.434,31.38,126.11,4294.97
1761698096602,28275,617.400,20.81,126.54,4294.97
1761698096602,42141,613.628,-1.00,125.28,4294.97
1761698096602,34123,616.641,24.03,126.11,4294.97
1761698097209,48186,613.010,0.69,130.87,4294.97
1761698097209,56093,616.006,69.88,130.87,4294.97
1761698097210,16568,607.948,26.79,130.87,4294.97
1761698097210,21834,615.363,39.50,130.87,4294.97
1761698097211,66995,613.038,36.65,130.87,4294.97
1761698097212,20411,610.029,20.83,130.87,4294.97
1761698097214,55011,610.518,43.61,130.87,4294.97
1761698097215,23670,614.604,303.13,130.87,4294.97
1761698097216,6748,616.729,28.14,132.40,4294.97
1761698097216,56125,609.301,42.17,130.87,4294.97
1761698097217,11582,608.458,60.19,130.87,4294.97
1761698097217,44658,615.161,41.46,130.87,4294.97
1761698097218,5649,614.734,18.75,130.87,4294.97
1761698097218,8034,614.158,33.47,132.52,4294.97
1761698097218,35768,613.435,68.75,132.40,4294.97
1761698097219,39211,617.611,29.05,132.40,4294.97
1761698097830,43792,619.440,0.69,136.59,4294.97
1761698097830,52364,616.047,37.19,136.64,4294.97
1761698097831,62315,612.407,36.10,136.64,4294.97
1761698097832,13390,620.545,29.26,136.64,4294.97
1761698097832,63876,611.897,0.00,136.64,4294.97
1761698097833,56381,612.566,33.15,136.64,4294.97
1761698097833,35009,615.456,34.93,136.64,4294.97
1761698097834,46960,614.777,42.84,136.64,4294.97
1761698097834,29064,612.397,0.00,136.64,4294.97
1761698097834,41695,617.364,168.75,136.64,4294.97
1761698097835,33119,620.018,-1.00,136.64,4294.97
1761698097835,20675,613.672,106.25,136.64,4294.97
1761698097835,63961,614.233,37.08,136.70,4294.97
1761698097836,5629,620.467,52.01,136.64,4294.97
1761698097836,62437,619.783,-1.00,136.64,4294.97
1761698097837,30734,614.089,36.93,136.64,4294.97
1761698098439,27998,607.391,0.75,140.79,4294.97
1761698098443,28014,609.403,28.51,141.46,4294.97
1761698098443,11866,611.769,29.34,141.46,4294.97
1761698098443,25397,610.006,45.72,141.46,4294.97
1761698098444,19071,612.417,-1.00,141.46,4294.97
1761698098445,13345,610.562,48.00,141.46,4294.97
1761698098446,28555,608.196,99.22,141.46,4294.97
1761698098447,60900,612.788,22.84,143.06,4294.97
1761698098448,28819,611.333,38.52,143.06,4294.97
1761698098448,10126,609.742,56.25,143.06,4294.97
1761698098449,50076,613.907,36.88,143.60,4294.97
1761698098449,18495,610.864,76.74,143.06,4294.97
1761698098450,52610,613.233,32.25,143.06,4294.97
1761698098450,3216,613.234,39.64,144.51,4294.97
1761698098450,46146,614.245,49.30,144.51,4294.97
1761698098451,14166,614.547,35.11,144.51,4294.97
1761698099053,4998,613.526,0.49,146.71,4294.97
1761698099056,32924,609.852,17.15,147.13,4294.97
1761698099059,25454,615.705,30.12,148.02,4294.97
1761698099060,69032,616.726,46.33,148.02,4294.97
1761698099060,13991,613.495,39.04,148.02,4294.97
1761698099061,22289,610.639,35.72,148.13,4294.97
1761698099062,19680,615.422,63.13,148.02,4294.97
1761698099063,9044,612.701,34.04,148.58,4294.97
1761698099063,36031,615.582,35.63,149.11,4294.97
1761698099063,9367,614.337,23.91,148.02,4294.97
1761698099064,17451,614.356,44.53,149.17,4294.97
1761698099064,60512,614.503,75.57,149.11,4294.97
1761698099064,28363,614.812,65.02,149.11,4294.97
1761698099064,2740,612.496,41.89,148.02,4294.97
1761698099064,5961,608.660,42.81,148.02,4294.97
1761698099065,52235,612.870,75.63,149.17,4294.97
1761698099669,63084,614.930,0.55,152.43,4294.97
1761698099670,51992,613.115,23.52,153.24,4294.97
1761698099671,54808,607.066,31.63,153.30,4294.97
1761698099680,1362,618.441,15.99,154.29,4294.97
1761698099680,66122,620.582,30.93,154.35,4294.97
1761698099681,13148,617.963,31.16,154.53,4294.97
1761698099681,56796,617.094,32.58,154.59,4294.97
1761698099682,53862,615.747,0.00,154.29,4294.97
1761698099682,36417,620.344,34.37,155.02,4294.97
1761698099683,64540,620.756,56.82,154.59,4294.97
1761698099684,40028,620.899,28.85,154.53,4294.97
1761698099684,68800,615.861,40.16,154.53,4294.97
1761698099685,37593,616.507,48.56,154.47,4294.97
1761698099685,66145,618.569,37.50,155.02,4294.97
1761698099686,50399,619.309,42.63,155.02,4294.97
1761698099686,52037,619.137,36.60,155.02,4294.97
1761698100280,59914,610.591,0.54,158.35,4294.97
1761698100281,52024,610.490,26.35,158.35,4294.97
1761698100284,66463,612.120,4.24,158.43,4294.97
1761698100290,25940,608.916,3.25,159.39,4294.97
1761698100291,51351,607.907,218.75,159.39,4294.97
1761698100291,40468,609.468,-1.00,159.39,4294.97
1761698100292,21669,610.091,19.86,159.66,4294.97
1761698100292,35239,611.670,62.50,159.66,4294.97
1761698100292,36486,607.260,28.47,159.66,4294.97
1761698100293,551,609.358,37.90,159.81,4294.97
1761698100293,68270,608.663,37.06,159.81,4294.97
1761698100293,18598,609.881,36.14,159.81,4294.97
1761698100294,24683,608.235,26.58,160.28,4294.97
1761698100294,26087,608.366,12.29,160.76,4294.97
1761698100297,52621,610.242,15.10,160.88,4294.97
1761698100298,35691,612.865,6.02,161.35,4294.97
1761698100895,67738,610.623,0.33,163.98,4294.97
1761698100895,50071,613.885,25.87,163.98,4294.97
1761698100896,14392,614.014,82.89,163.98,4294.97
1761698100902,50550,610.139,17.33,165.52,4294.97
1761698100903,13582,609.313,35.80,165.64,4294.97
1761698100904,64644,612.738,48.67,165.70,4294.97
1761698100904,60750,611.748,42.73,165.52,4294.97
1761698100904,21217,605.797,54.17,165.52,4294.97
1761698100905,38869,608.135,23.86,165.52,4294.97
1761698100905,3050,611.374,45.07,165.52,4294.97
1761698100905,26641,609.490,-1.00,165.52,4294.97
1761698100906,19485,610.960,47.82,165.70,4294.97
1761698100906,3467,610.753,-1.00,165.70,4294.97
1761698100907,20025,611.361,39.37,165.70,4294.97
1761698100907,24032,610.974,0.00,165.64,4294.97
1761698101527,67947,617.162,1.94,16.26,4294.97
1761698101528,26461,616.711,41.85,16.26,4294.97
1761698101528,14256,614.135,38.40,16.32,4294.97
1761698101529,36206,615.033,61.11,16.26,4294.97
1761698101529,55748,617.522,38.70,16.26,4294.97
1761698101530,28746,613.507,34.70,16.26,4294.97
1761698101530,64489,615.140,53.41,16.26,4294.97
1761698101530,10222,613.054,48.19,16.26,4294.97
1761698101531,56086,616.341,34.38,16.26,4294.97
1761698101531,456,616.723,104.69,16.26,4294.97
1761698101531,1514,615.497,69.27,16.26,4294.97
1761698101532,339,612.524,-1.00,16.26,4294.97
1761698101533,16652,614.772,40.79,16.32,4294.97
1761698101533,3217,614.236,25.55,16.32,4294.97
1761698101533,8031,618.186,28.07,16.26,4294.97
1761698101534,51627,614.323,48.31,16.26,4294.97
1761698102139,26268,610.238,0.70,19.83,4294.97
1761698102140,12593,609.664,35.40,19.88,4294.97
1761698102140,43480,611.442,78.13,19.88,4294.97
1761698102140,37178,610.129,39.80,19.99,4294.97
1761698102141,14078,610.235,46.06,19.88,4294.97
1761698102141,48051,610.529,-1.00,19.88,4294.97
1761698102142,65973,612.958,21.60,19.99,4294.97
1761698102142,27477,607.170,49.34,19.99,4294.97
1761698102143,27811,606.235,36.12,19.99,4294.97
1761698102144,11211,610.171,41.64,22.70,4294.97
1761698102144,62926,611.941,42.27,23.12,4294.97
1761698102145,52671,613.688,50.38,23.14,4294.97
1761698102145,38741,612.750,41.86,23.12,4294.97
1761698102146,40035,613.868,33.04,23.12,4294.97
1761698102146,24610,612.141,41.17,23.34,4294.97
1761698102147,21071,613.009,57.11,23.12,4294.97
1761698102754,62244,614.337,1.70,25.10,4294.97
1761698102755,10010,614.439,52.08,25.71,4294.97
1761698102755,47621,610.948,39.36,26.03,4294.97
1761698102755,9869,609.416,37.11,25.71,4294.97
1761698102756,42032,613.374,28.47,25.71,4294.97
1761698102756,45815,610.337,34.83,25.40,4294.97
1761698102757,19257,611.396,40.26,25.40,4294.97
1761698102758,59314,611.946,113.16,25.10,4294.97
1761698102758,26285,613.474,35.46,27.65,4294.97
1761698102759,62058,614.331,32.76,26.03,4294.97
1761698102759,48825,613.316,41.83,26.03,4294.97
1761698102759,56691,607.828,29.51,26.03,4294.97
1761698102760,50090,608.699,95.15,26.03,4294.97
1761698102761,68431,614.418,36.75,26.03,4294.97
1761698102761,43319,612.844,52.62,27.97,4294.97
1761698102762,54549,611.527,46.71,27.97,4294.97
1761698103365,37843,610.141,1.63,31.40,4294.97
1761698103366,47799,607.989,29.39,31.40,4294.97
1761698103366,62462,610.252,28.65,31.40,4294.97
1761698103366,10553,609.056,81.94,31.40,4294.97
1761698103367,9979,609.896,33.72,31.40,4294.97
1761698103371,51358,614.820,28.99,32.55,4294.97
1761698103371,19216,612.898,21.17,32.57,4294.97
1761698103372,14299,609.759,48.39,32.57,4294.97
1761698103372,5110,613.313,49.62,33.24,4294.97
1761698103373,56241,610.186,39.23,32.57,4294.97
1761698103373,6128,612.045,50.71,32.57,4294.97
1761698103373,21470,614.018,36.28,33.24,4294.97
1761698103374,42068,611.368,37.89,32.91,4294.97
1761698103374,66198,611.721,35.05,32.91,4294.97
1761698103375,57738,609.333,52.94,32.91,4294.97
1761698103375,56823,614.742,49.54,32.57,4294.97
1761698103975,58558,608.034,0.56,36.78,4294.97
1761698103975,19500,607.729,100.00,36.78,4294.97
1761698103976,15211,608.347,25.96,37.16,4294.97
1761698103976,6334,610.183,24.57,37.20,4294.97
1761698103979,379,604.035,8.98,37.98,4294.97
1761698103979,57178,608.116,45.45,38.03,4294.97
1761698103980,47070,613.831,65.00,38.03,4294.97
1761698103980,55848,607.274,38.22,38.03,4294.97
1761698103981,54022,608.349,31.94,39.51,4294.97
1761698103981,11669,607.245,28.65,39.51,4294.97
1761698103982,69215,608.883,41.15,40.11,4294.97
1761698103982,24752,610.483,-1.00,40.11,4294.97
1761698103982,66804,608.344,72.21,40.11,4294.97
1761698103983,53305,607.719,525.00,40.11,4294.97
1761698103983,19133,607.746,49.64,40.86,4294.97
1761698103983,56202,609.718,55.82,40.53,4294.97
1761698104585,58591,608.312,1.12,42.41,4294.97
1761698104585,51518,609.639,48.86,42.41,4294.97
1761698104586,19383,610.157,24.06,43.20,4294.97
1761698104586,56257,610.293,37.26,43.22,4294.97
1761698104588,12053,608.750,11.88,44.14,4294.97
1761698104588,44627,608.686,39.84,44.14,4294.97
1761698104588,16741,605.371,37.87,44.14,4294.97
1761698104590,50059,607.311,13.06,44.70,4294.97
1761698104593,26233,613.090,14.09,45.46,4294.97
1761698104593,63098,612.881,57.91,45.46,4294.97
1761698104593,33066,611.772,45.41,45.48,4294.97
1761698104593,8483,612.186,262.50,46.37,4294.97
1761698104593,36128,609.889,71.34,46.37,4294.97
1761698104593,36920,611.063,80.13,46.47,4294.97
1761698104594,69590,611.250,46.12,46.47,4294.97
1761698104594,40763,610.385,61.71,46.53,4294.97
1761698105198,5903,612.490,737.50,49.06,4294.97
